School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Alabama,?,?,SS,0.5,?,Mark Barron\BarrMa00,?,0.23295454545454544,College Stats,0.17123287671232876,?,1st
Southern Methodist,0.3023255813953488,0.7499999999999998,OG,0.6666666666666666,0.32432432432432434,Kelvin Beachum\BeacKe00,0.3333333333333333,0.7443181818181818,,0.7465753424657533,0.7377049180327867,7th
Tennessee Tech,?,?,WR,0.3333333333333333,0.21621621621621623,Tim Benford\BenfTi00,?,0.1875,,0.15068493150684914,?,0
Miami (FL),0.7441860465116279,?,WR,0.25,0.1891891891891892,Travis Benjamin\BenjTr00,0.7083333333333334,0.0,College Stats,0.01369863013698601,?,4th
Colorado,0.4418604651162791,0.28488372093023256,CB,0.25,0.16216216216216217,Bill Bentley\BentBi00,0.6041666666666666,0.056818181818181816,,0.08904109589041088,0.4918032786885246,3rd
Arkansas,0.5581395348837209,0.23255813953488383,DE,0.8333333333333334,?,Jake Bequette\BequJa00,0.5833333333333334,0.5795454545454546,College Stats,0.3150684931506849,0.13934426229508226,3rd
Utah,0.3488372093023256,0.8430232558139533,OT,0.8333333333333334,0.6756756756756757,Tony Bergstrom\BergTo00,0.3333333333333333,0.8011363636363636,College Stats,0.6164383561643838,0.7704918032786884,3rd
Presbyterian,0.813953488372093,0.16860465116279066,FS,0.4166666666666667,0.32432432432432434,Justin Bethel\BethJu00,0.9583333333333334,0.1590909090909091,,0.15753424657534215,0.32786885245901626,6th
Oklahoma State,?,?,WR,0.5,0.1891891891891892,Justin Blackmon\BlacJu00,?,0.19886363636363635,College Stats,0.11643835616438351,?,1st
Baylor,0.3488372093023256,0.7906976744186045,C,0.6666666666666666,0.40540540540540543,Philip Blake\BlakPh00,0.4166666666666667,0.7897727272727273,College Stats,0.6027397260273972,0.614754098360656,4th
Notre Dame,0.5581395348837209,0.12209302325581389,CB,0.5,0.13513513513513514,Robert Blanton\BlanRo00,0.6458333333333334,0.20454545454545456,College Stats,0.25342465753424664,0.05737704918032809,5th
Oklahoma State,0.4883720930232558,0.4186046511627904,DE,0.6666666666666666,0.5675675675675675,Jamie Blatnick,0.5625,0.5170454545454546,College Stats,0.35616438356164354,0.24590163934426248,0
Arizona State,?,?,CB,0.25,0.4594594594594595,Omar Bolden\BoldOm00,?,0.17045454545454544,College Stats,0.15068493150684914,?,4th
Mississippi,0.7441860465116279,0.26744186046511614,RB,0.3333333333333333,0.3783783783783784,Brandon Bolden\BoldBr00,0.7083333333333334,0.2840909090909091,College Stats,0.17808219178082177,0.44262295081967246,0
Virginia Tech,0.6511627906976745,0.3604651162790697,WR,0.5833333333333334,0.10810810810810811,Jarrett Boykin\BoykJa00,0.7916666666666666,0.2556818181818182,College Stats,0.22602739726027402,0.3114754098360658,0
Georgia,?,?,CB,0.16666666666666666,?,Brandon Boykin\BoykBr00,?,0.056818181818181816,College Stats,0.1027397260273975,?,4th
Florida State,0.6976744186046512,0.39534883720930203,OLB,0.5833333333333334,0.4594594594594595,Nigel Bradham\BradNi00,0.75,0.39204545454545453,College Stats,0.18493150684931478,0.38524590163934436,4th
Clemson,0.4883720930232558,0.4011627906976745,DE,0.75,0.32432432432432434,Andre Branch\BranAn00,0.7291666666666666,0.4943181818181818,College Stats,0.26027397260273966,0.2868852459016394,2nd
Ohio,0.4883720930232558,?,WR,0.3333333333333333,0.10810810810810811,LaVon Brazill\BrazLa00,?,0.11363636363636363,College Stats,0.0958904109589039,?,6th
Texas A&M,0.13953488372093023,0.7151162790697674,C,0.75,0.5945945945945946,Mike Brewster\BrewMi00,0.22916666666666666,0.7954545454545454,,0.6369863013698628,0.5737704918032783,0
LSU,0.20930232558139536,0.5581395348837207,DT,0.8333333333333334,?,Michael Brockers\BrocMi00,0.4166666666666667,0.8522727272727273,College Stats,0.698630136986301,0.7459016393442619,1st
LSU,0.7441860465116279,?,CB,0.25,0.13513513513513514,Ron Brooks\BrooRo01,0.7291666666666666,0.10227272727272728,College Stats,0.05479452054794526,?,4th
North Carolina,0.5348837209302325,?,OLB,0.5,?,Zach Brown\BrowZa00,0.6458333333333334,0.4090909090909091,College Stats,0.1027397260273975,?,2nd
Troy,0.16279069767441862,0.697674418604651,OG,0.6666666666666666,0.4594594594594595,James Brown\BrowJa02,0.3541666666666667,0.7613636363636364,College Stats,0.6164383561643838,0.7213114754098362,0
North Carolina,0.627906976744186,0.2558139534883722,CB,0.16666666666666666,0.2972972972972973,Charles Brown,0.6041666666666666,0.17045454545454544,College Stats,0.16438356164383577,0.1311475409836063,0
Oklahoma,?,?,WR,0.25,0.3783783783783784,Ryan Broyles\BroyRy00,?,0.11363636363636363,College Stats,0.1917808219178084,?,2nd
Texas A&M,?,?,K,0.16666666666666666,?,Randy Bullock\BullRa00,?,0.1875,College Stats,?,?,5th
Arizona State,0.37209302325581395,?,ILB,0.5,?,Vontaze Burfict\BurfVo00,0.3958333333333333,0.4318181818181818,College Stats,0.4863013698630137,?,0
San Diego State,0.7209302325581395,?,OLB,0.5833333333333334,0.6486486486486487,Miles Burris\BurrMi00,0.75,0.42045454545454547,College Stats,0.26027397260273966,?,4th
Georgia,?,?,P,0.5,?,Drew Butler\ButlDr00,?,0.17613636363636365,College Stats,0.5136986301369864,?,0
TCU,0.5813953488372093,0.22674418604651136,ILB,0.5833333333333334,0.32432432432432434,Tank Carder\CardTa00,0.75,0.36363636363636365,College Stats,0.1986301369863014,0.2295081967213113,5th
California,0.5581395348837209,0.28488372093023256,SS,0.5833333333333334,?,Sean Cattouse\CattSe00,0.6041666666666666,0.2215909090909091,College Stats,0.3082191780821919,0.20491803278688558,0
Alabama,?,?,DT,0.5,?,Josh Chapman\ChapJo00,?,0.8181818181818182,College Stats,0.4999999999999997,?,5th
Georgia,?,?,TE,0.5833333333333334,0.7567567567567568,Orson Charles\CharOr00,?,0.44886363636363635,College Stats,0.3013698630136989,?,4th
Arkansas,0.6744186046511628,?,WR,0.6666666666666666,0.32432432432432434,Greg Childs\ChilGr00,0.8333333333333334,0.26704545454545453,College Stats,0.15753424657534215,?,4th
LSU,0.5813953488372093,0.2965116279069765,CB,0.3333333333333333,?,Morris Claiborne\ClaiMo00,0.6875,0.09090909090909091,College Stats,0.14383561643835616,0.18032786885245916,1st
Virginia Tech,0.6046511627906976,0.11046511627906995,WR,0.4166666666666667,0.13513513513513514,Danny Coale\CoalDa00,0.625,0.16477272727272727,College Stats,0.08904109589041088,0.20491803278688558,5th
North Carolina State,0.6046511627906976,0.26744186046511614,ILB,0.75,0.21621621621621623,Audie Cole\ColeAu00,0.6041666666666666,0.42045454545454547,College Stats,0.3219178082191779,0.31967213114754106,7th
Chattanooga,?,0.33139534883720934,QB,0.6666666666666666,?,B.J. Coleman\ColeB.00,0.5,0.3465909090909091,,0.4452054794520551,0.3934426229508196,7th
South Dakota,0.37209302325581395,0.6337209302325578,OT,0.8333333333333334,0.35135135135135137,Tom Compton\CompTo00,0.4791666666666667,0.8068181818181818,,0.4931506849315067,0.5737704918032783,6th
Oklahoma State,?,?,WR,0.3333333333333333,0.10810810810810811,Josh Cooper\CoopJo00,?,0.10227272727272728,College Stats,0.24657534246575366,?,0
North Carolina,0.4418604651162791,0.6220930232558138,DE,0.9166666666666666,0.4864864864864865,Quinton Coples\CoplQu00,0.5,0.6363636363636364,College Stats,0.2739726027397263,0.7213114754098362,1st
North Dakota State,?,?,OT,0.8333333333333334,0.4864864864864865,Paul Cornick\CornPa00,?,0.7840909090909091,,0.6917808219178081,?,0
Richmond,0.4418604651162791,0.308139534883721,QB,0.6666666666666666,?,Aaron Corp,0.4375,0.24431818181818182,,0.21917808219178103,0.32786885245901626,0
Michigan State,0.3023255813953488,0.3197674418604649,QB,0.6666666666666666,?,Kirk Cousins\CousKi00,0.5,0.23863636363636365,College Stats,0.3767123287671232,0.4918032786885246,4th
Mississippi State,0.18604651162790697,0.33139534883720934,DT,0.75,0.6216216216216216,Fletcher Cox\CoxxFl00,0.375,0.7159090909090909,College Stats,0.32876712328767094,0.5163934426229511,1st
Boise State,0.5116279069767442,0.34302325581395327,DE,0.75,0.5675675675675675,Tyrone Crawford\CrawTy00,0.5833333333333334,0.5852272727272727,College Stats,0.36301369863013716,0.44262295081967246,3rd
Penn State,0.5116279069767442,0.3779069767441861,DE,0.8333333333333334,?,Jack Crawford\CrawJa00,0.6458333333333334,0.5795454545454546,College Stats,0.3082191780821919,0.2868852459016394,5th
Louisiana Tech,0.5348837209302325,0.4418604651162788,RB,0.3333333333333333,0.3783783783783784,Lennon Creer,0.5208333333333334,0.26704545454545453,College Stats,0.26027397260273966,0.4098360655737708,0
Nebraska,0.4186046511627907,0.5639534883720927,DE,0.75,?,Jared Crick\CricJa00,0.3958333333333333,0.6079545454545454,College Stats,0.42465753424657543,0.4098360655737708,4th
Arizona,0.7441860465116279,0.3779069767441861,WR,0.5833333333333334,0.2702702702702703,Juron Criner\CrinJu00,0.6666666666666666,0.29545454545454547,College Stats,0.25342465753424664,0.32786885245901626,5th
Utah,0.23255813953488372,0.6279069767441858,OT,0.75,0.43243243243243246,John Cullen,0.3541666666666667,0.7102272727272727,College Stats,0.6780821917808221,0.5655737704918031,0
Michigan State,0.4418604651162791,0.34883720930232526,WR,0.5,0.13513513513513514,B.J. Cunningham\CunnB.00,0.6458333333333334,0.2215909090909091,College Stats,0.15753424657534215,?,6th
Marshall,0.46511627906976744,0.23255813953488383,DE,0.6666666666666666,?,Vinny Curry\CurrVi00,0.5208333333333334,0.5340909090909091,College Stats,0.3972602739726028,0.4098360655737708,2nd
Iowa,?,?,DT,0.4166666666666667,?,Mike Daniels\DaniMi00,?,0.6761363636363636,College Stats,0.3767123287671232,?,4th
Florida State,0.3488372093023256,0.703488372093023,OT,0.9166666666666666,?,Andrew Datko\DatkAn00,0.3125,0.8125,College Stats,0.6164383561643838,0.5245901639344263,7th
Nebraska,0.6744186046511628,0.45348837209302323,OLB,0.5,0.32432432432432434,Lavonte David\DaviLa00,0.7083333333333334,0.3465909090909091,College Stats,0.1917808219178084,0.26229508196721296,2nd
Arkansas State,0.7674418604651163,0.4011627906976745,OLB,0.5833333333333334,0.6756756756756757,Demario Davis\DaviDe00,0.8125,0.35795454545454547,College Stats,0.13698630136986314,0.3114754098360658,3rd
Southern Miss,0.4186046511627907,0.13372093023255835,QB,0.5833333333333334,?,Austin Davis\DaviAu00,0.5,0.26704545454545453,College Stats,0.2739726027397263,0.1721311475409839,0
Stanford,0.3488372093023256,0.46511627906976716,OG,0.8333333333333334,0.7297297297297297,David DeCastro\DeCaDa00,0.2708333333333333,0.8181818181818182,College Stats,0.7054794520547947,0.5409836065573768,1st
Nebraska,0.6976744186046512,?,CB,0.25,?,Alfonzo Dennard\DennAl00,0.75,0.18181818181818182,College Stats,0.13013698630137013,?,7th
Notre Dame,0.27906976744186046,0.5755813953488371,OT,0.8333333333333334,0.2972972972972973,Taylor Dever,0.3125,0.7159090909090909,,0.76027397260274,0.8196721311475412,0
Illinois,?,?,K,0.3333333333333333,?,Derek Dimke,?,0.03409090909090909,College Stats,0.4999999999999997,?,0
Northwestern,0.627906976744186,0.13372093023255835,FB,0.5833333333333334,0.3783783783783784,Drake Dunsmore\DunsDr00,0.6666666666666666,0.39204545454545453,College Stats,0.23287671232876703,0.10655737704918058,7th
Houston,?,?,WR,0.16666666666666666,?,Patrick Edwards\EdwaPa00,?,0.0,College Stats,0.1917808219178084,?,0
Missouri,0.6511627906976745,0.308139534883721,TE,0.8333333333333334,0.3783783783783784,Michael Egnew\EgneMi00,0.9583333333333334,0.45454545454545453,College Stats,0.15753424657534215,0.3442622950819675,3rd
Southern California,0.4418604651162791,?,TE,0.8333333333333334,?,Rhett Ellison\ElliRh00,0.5,0.44886363636363635,College Stats,0.33561643835616456,?,4th
Wisconsin,0.6744186046511628,0.3720930232558136,FB,0.4166666666666667,0.1891891891891892,Bradie Ewing\EwinBr00,0.7291666666666666,0.3806818181818182,College Stats,0.3013698630136989,0.2131147540983608,5th
BYU,0.4418604651162791,0.8372093023255813,DT,0.5,0.7837837837837838,Loni Fangupo,0.2916666666666667,0.8579545454545454,,0.5684931506849316,0.5901639344262296,0
Wisconsin,0.46511627906976744,0.17441860465116263,CB,0.08333333333333333,0.35135135135135137,Antonio Fenelus,0.5,0.10227272727272728,College Stats,0.1917808219178084,0.24590163934426248,0
Stanford,?,?,TE,0.9166666666666666,0.5405405405405406,Coby Fleener\FleeCo00,?,0.42613636363636365,College Stats,0.15068493150684914,?,2nd
Oklahoma,0.5581395348837209,0.12209302325581389,CB,0.3333333333333333,0.43243243243243246,Jamell Fleming\FlemJa00,0.8333333333333334,0.19318181818181818,College Stats,0.0958904109589039,0.05737704918032809,3rd
Notre Dame,0.5348837209302325,0.308139534883721,OLB,0.5833333333333334,0.5405405405405406,Darius Fleming\FlemDa00,0.6041666666666666,0.4147727272727273,College Stats,0.2876712328767123,0.3114754098360658,5th
Notre Dame,0.6744186046511628,?,WR,0.6666666666666666,0.24324324324324326,Michael Floyd\FloyMi00,0.7708333333333334,0.2727272727272727,College Stats,0.07534246575342488,?,1st
Arizona,0.3953488372093023,?,QB,0.8333333333333334,?,Nick Foles\FoleNi00,0.5625,0.4034090909090909,College Stats,0.5068493150684933,?,3rd
Miami (FL),0.27906976744186046,0.6627906976744182,DT,0.5,0.7567567567567568,Marcus Forston\ForsMa00,0.4166666666666667,0.7329545454545454,College Stats,0.5205479452054793,0.7295081967213115,0
Rutgers,0.46511627906976744,0.3197674418604649,DE,0.5833333333333334,0.43243243243243246,Justin Francis\FranJu00,0.5,0.5454545454545454,College Stats,0.4178082191780824,0.3688524590163932,0
Texas A&M,0.6046511627906976,0.052325581395348736,CB,0.25,0.24324324324324326,Terrence Frederick\FredTe00,0.75,0.08522727272727272,College Stats,0.1027397260273975,0.10655737704918058,7th
Texas A&M,?,?,WR,0.75,0.2702702702702703,Jeff Fuller\FullJe00,?,0.2897727272727273,College Stats,0.16438356164383577,?,0
Southern California,0.3488372093023256,0.23255813953488383,ILB,0.5,0.32432432432432434,Chris Galippo,0.4583333333333333,0.39204545454545453,College Stats,0.3013698630136989,0.16393442622950796,0
Baylor,0.7209302325581395,0.3779069767441861,RB,0.3333333333333333,?,Terrance Ganaway\GanaTe00,0.7083333333333334,0.3806818181818182,College Stats,0.21917808219178103,0.2868852459016394,6th
Arizona State,0.3953488372093023,0.6569767441860462,C,0.5,0.4864864864864865,Garth Gerhart\GerhGa00,0.22916666666666666,0.7556818181818182,College Stats,0.7465753424657533,0.614754098360656,0
Iowa,0.4418604651162791,0.8662790697674416,OG,0.5833333333333334,?,Adam Gettis\GettAd00,0.5625,0.6875,,0.4178082191780824,0.614754098360656,5th
South Carolina,0.6511627906976745,0.06395348837209318,CB,0.4166666666666667,0.21621621621621623,Stephon Gilmore\GilmSt00,0.7916666666666666,0.10227272727272728,College Stats,0.06164383561643826,0.03278688524590166,1st
Wake Forest,0.5348837209302325,0.27325581395348814,WR,0.3333333333333333,0.32432432432432434,Chris Givens\GiveCh00,0.6875,0.14772727272727273,College Stats,0.04109589041095864,0.2704918032786889,4th
Georgia,0.06976744186046512,0.9476744186046513,OT,0.9166666666666666,0.6486486486486487,Cordy Glenn\GlenCo00,0.16666666666666666,0.9829545454545454,College Stats,0.541095890410959,0.901639344262295,2nd
West Virginia,0.627906976744186,?,ILB,0.4166666666666667,?,Najee Goode\GoodNa00,0.6666666666666666,0.4090909090909091,College Stats,0.17808219178082177,?,5th
North Carolina State,0.5348837209302325,0.1569767441860462,WR,0.3333333333333333,0.02702702702702703,T.J. Graham\GrahT.00,0.7291666666666666,0.09090909090909091,College Stats,0.034246575342465634,0.2295081967213113,3rd
Notre Dame,?,?,RB,0.25,0.35135135135135137,Jonas Gray\GrayJo00,?,0.2897727272727273,College Stats,0.1986301369863014,?,0
Texas A&M,0.4883720930232558,0.38953488372093004,RB,0.25,0.3783783783783784,Cyrus Gray\GrayCy00,0.6041666666666666,0.19318181818181818,College Stats,0.07534246575342488,?,6th
Louisiana-Lafayette,0.5813953488372093,0.3604651162790697,TE,0.9166666666666666,0.24324324324324326,Ladarius Green\GreeLa00,0.8125,0.375,College Stats,0.10958904109589052,0.46721311475409816,4th
Baylor,0.7906976744186046,?,QB,0.5833333333333334,?,Robert Griffin\GrifRo01,0.7291666666666666,0.2897727272727273,College Stats,0.02739726027397263,?,1st
Kentucky,?,?,SS,0.5,?,Winston Guy\GuyxWi00,?,0.26136363636363635,College Stats,0.22602739726027402,?,6th
California,0.4186046511627907,0.5523255813953487,DE,0.6666666666666666,?,Trevor Guyton\GuytTr00,0.4166666666666667,0.6420454545454546,College Stats,0.4931506849315067,0.5163934426229511,7th
Missouri,?,0.7674418604651162,DT,0.8333333333333334,0.6486486486486487,Dominique Hamilton\HamiDo00,?,0.8011363636363636,College Stats,0.7945205479452055,0.7213114754098362,0
Southern Illinois,?,?,RB,0.16666666666666666,0.5135135135135135,Jewel Hampton\HampJe00,?,0.26136363636363635,,0.18493150684931478,?,0
Alabama,0.5581395348837209,?,WR,0.4166666666666667,0.10810810810810811,Darius Hanks\HankDa00,0.6666666666666666,0.06818181818181818,College Stats,0.15753424657534215,?,0
Oklahoma,0.6511627906976745,0.15116279069767424,TE,0.75,0.4594594594594595,James Hanna\HannJa00,0.7708333333333334,0.45454545454545453,College Stats,0.0958904109589039,0.1721311475409839,6th
UCLA,0.20930232558139536,0.5232558139534884,TE,0.75,0.16216216216216217,Cory Harkey\HarkCo00,0.5,0.5,College Stats,0.5273972602739723,0.6475409836065577,0
Northern Illinois,0.4883720930232558,0.1627906976744187,QB,0.5833333333333334,?,Chandler Harnish\HarnCh00,0.5625,0.26704545454545453,College Stats,0.26712328767123267,0.20491803278688558,7th
Florida State,0.6511627906976745,0.1802325581395346,CB,0.25,?,Mike Harris\HarrMi00,0.6666666666666666,0.09090909090909091,College Stats,0.15753424657534215,0.13934426229508226,6th
Auburn,?,?,LS,0.5,0.21621621621621623,Josh Harris\HarrJo02,?,0.45454545454545453,College Stats,0.36301369863013716,?,0
Miami (FL),0.6976744186046512,0.34883720930232526,QB,0.6666666666666666,?,Jacory Harris,0.5833333333333334,0.17613636363636365,College Stats,0.24657534246575366,0.4098360655737708,0
Southern California,?,?,DT,0.6666666666666666,?,DaJohn Harris\HarrDa02,?,0.7613636363636364,College Stats,0.46575342465753405,?,0
Oregon,0.6511627906976745,0.16860465116279066,CB,0.3333333333333333,0.1891891891891892,Cliff Harris\HarrCl01,0.6875,0.017045454545454544,College Stats,0.21917808219178103,0.23770491803278723,0
Vanderbilt,0.5581395348837209,0.15116279069767424,CB,0.3333333333333333,0.32432432432432434,Casey Hayward\HaywCa00,0.7083333333333334,0.11363636363636363,College Stats,0.12328767123287653,0.0,2nd
Michigan,0.627906976744186,0.052325581395348736,WR,0.5,0.3783783783783784,Junior Hemingway\HemiJu00,0.8125,0.30113636363636365,College Stats,0.13013698630137013,0.06557377049180332,7th
Ohio State,0.6046511627906976,0.27325581395348814,RB,0.25,0.40540540540540543,Dan Herron\HerrDa00,0.6666666666666666,0.23295454545454544,College Stats,0.1917808219178084,0.11475409836065582,6th
Alabama,0.46511627906976744,?,ILB,0.5833333333333334,?,Donta Hightower\HighDo01,?,0.5284090909090909,College Stats,0.22602739726027402,?,1st
Georgia Tech,0.813953488372093,0.2209302325581394,WR,0.75,0.1891891891891892,Stephen Hill\HillSt00,1.0,0.24431818181818182,College Stats,0.04794520547945225,0.47540983606557413,2nd
San Diego State,0.6976744186046512,?,RB,0.16666666666666666,0.2702702702702703,Ronnie Hillman\HillRo00,?,0.1590909090909091,College Stats,0.08904109589041088,?,3rd
Florida International,?,?,WR,0.16666666666666666,?,T.Y. Hilton\HiltT.00,?,0.0625,College Stats,0.034246575342465634,?,3rd
Southern Miss,0.23255813953488372,0.7209302325581394,OT,0.8333333333333334,0.40540540540540543,Lamar Holmes\HolmLa00,0.3958333333333333,0.8579545454545454,College Stats,0.684931506849315,0.7377049180327867,3rd
Virginia Tech,?,?,CB,0.25,0.10810810810810811,Jayron Hosley\HoslJa00,?,0.03409090909090909,College Stats,0.06164383561643826,?,3rd
Florida,0.2558139534883721,0.47674418604651164,DT,0.6666666666666666,0.4594594594594595,Jaye Howard\HowaJa00,0.4375,0.7329545454545454,College Stats,0.33561643835616456,0.46721311475409816,4th
Stanford,0.5116279069767442,0.27325581395348814,SS,0.3333333333333333,0.3783783783783784,Delano Howell\HoweDe00,0.7291666666666666,0.2159090909090909,College Stats,0.21917808219178103,0.20491803278688558,0
Cincinnati,?,?,DT,0.5833333333333334,0.5675675675675675,John Hughes\HughJo00,?,0.7784090909090909,College Stats,0.7054794520547947,?,3rd
Massachusetts,0.5813953488372093,0.47674418604651164,FB,0.5,0.32432432432432434,Emil Igwenagu\IgweEm00,0.75,0.4375,,0.2808219178082193,0.4098360655737708,0
San Jose State,0.6046511627906976,0.1627906976744187,SS,0.4166666666666667,0.35135135135135137,Duke Ihenacho\IhenDu00,0.7708333333333334,0.23295454545454544,College Stats,0.26027397260273966,0.26229508196721296,0
Boise State,0.5813953488372093,0.308139534883721,FS,0.75,0.35135135135135137,George Iloka\IlokGe00,0.8125,0.30113636363636365,College Stats,0.2123287671232874,0.10655737704918058,5th
South Carolina,0.5813953488372093,0.19186046511627905,OLB,0.5,0.5675675675675675,Melvin Ingram\IngrMe00,0.5,0.5227272727272727,College Stats,0.2739726027397263,0.2295081967213113,1st
West Virginia,0.5348837209302325,0.11627906976744191,OLB,0.6666666666666666,0.43243243243243246,Bruce Irvin\IrviBr00,0.7916666666666666,0.4147727272727273,College Stats,0.08219178082191789,0.10655737704918058,1st
Tennessee,0.27906976744186046,0.511627906976744,DE,0.8333333333333334,0.4864864864864865,Malik Jackson\JackMa02,0.4166666666666667,0.6363636363636364,College Stats,0.3835616438356162,0.41803278688524603,5th
Missouri,0.8837209302325582,0.18604651162790709,WR,0.4166666666666667,0.40540540540540543,Jerrell Jackson\JackJe00,0.875,0.13636363636363635,College Stats,0.14383561643835616,0.1721311475409839,0
McNeese State,0.6744186046511628,0.23255813953488383,FS,0.3333333333333333,0.05405405405405406,Janzen Jackson,0.8333333333333334,0.09090909090909091,,0.2123287671232874,0.20491803278688558,0
Cal Poly,0.5813953488372093,0.27325581395348814,CB,0.25,0.32432432432432434,Asa Jackson\JackAs00,0.6875,0.10795454545454546,,0.13013698630137013,0.10655737704918058,5th
Oregon,0.6046511627906976,0.2209302325581394,RB,0.08333333333333333,0.21621621621621623,LaMichael James\JameLa00,0.7916666666666666,0.125,College Stats,0.04109589041095864,0.18032786885245916,2nd
Arizona State,0.37209302325581395,?,DE,0.8333333333333334,0.3783783783783784,Jamaar Jarrett,0.6041666666666666,0.5284090909090909,College Stats,0.45890410958904104,0.36065573770491793,0
LSU,0.6744186046511628,0.1802325581395346,QB,0.75,0.1891891891891892,Jordan Jefferson,0.6458333333333334,0.2897727272727273,College Stats,0.1986301369863014,0.1311475409836063,0
South Carolina,?,?,WR,0.6666666666666666,?,Alshon Jeffery\JeffAl00,?,0.25,College Stats,0.13013698630137013,?,2nd
North Alabama,0.5348837209302325,0.2616279069767442,CB,0.25,?,Janoris Jenkins\JenkJa03,0.75,0.11931818181818182,College Stats,0.08219178082191789,0.18852459016393439,2nd
Illinois,0.7674418604651163,?,WR,0.4166666666666667,0.13513513513513514,A.J. Jenkins\JenkA.00,0.8125,0.10227272727272728,College Stats,0.05479452054794526,?,1st
Montana,0.627906976744186,0.40697674418604646,CB,0.5833333333333334,0.32432432432432434,Trumaine Johnson\JohnTr05,0.7708333333333334,0.18181818181818182,,0.14383561643835616,0.20491803278688558,3rd
Kansas,0.6511627906976745,0.47674418604651164,OLB,0.4166666666666667,0.24324324324324326,Steven Johnson\JohnSt02,0.5833333333333334,0.3806818181818182,College Stats,0.2876712328767123,0.3934426229508196,0
California (PA),0.4418604651162791,0.7965116279069765,OG,0.6666666666666666,0.40540540540540543,Rishaw Johnson\JohnRi02,0.4791666666666667,0.8011363636363636,,0.5684931506849316,0.5163934426229511,0
Iowa State,0.46511627906976744,0.26744186046511614,CB,0.25,0.21621621621621623,Leonard Johnson\JohnLe03,0.7291666666666666,0.13636363636363635,College Stats,0.22602739726027402,0.20491803278688558,0
Nevada,0.6976744186046512,0.48837209302325557,ILB,0.5,0.43243243243243246,James-Michael Johnson\JohnJa04,0.8125,0.39204545454545453,College Stats,0.2123287671232874,0.38524590163934436,4th
Virginia,0.6046511627906976,0.40697674418604646,DE,0.6666666666666666,?,Cam Johnson\JohnCa01,0.4166666666666667,0.5454545454545454,College Stats,0.3150684931506849,0.3934426229508196,7th
California,0.5116279069767442,0.1802325581395346,WR,0.5833333333333334,0.40540540540540543,Marvin Jones\JoneMa02,0.5625,0.1534090909090909,College Stats,0.11643835616438351,0.1721311475409839,5th
