School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
LSU,0.1956521739130435,0.3846153846153845,ILB,0.3333333333333333,0.5151515151515151,Darry Beckwith\BeckDa99,0.5614035087719298,0.3711340206185567,College Stats,0.25984251968503935,0.36986301369863017,0
UCLA,0.5434782608695652,0.13461538461538472,RB,0.25,0.2727272727272727,Kahlil Bell\BellKa00,0.631578947368421,0.21649484536082475,College Stats,0.346456692913386,0.16438356164383577,0
Furman,0.34782608695652173,0.4615384615384615,OT,0.9166666666666666,0.6363636363636364,Joel Bell,0.543859649122807,0.7474226804123711,,0.6377952755905514,0.4178082191780824,0
Texas A&M,0.391304347826087,?,DE,0.5833333333333334,0.5454545454545454,Michael Bennett\BennMi99,0.5614035087719298,0.5360824742268041,College Stats,0.440944881889764,?,0
Tennessee,0.41304347826086957,0.43750000000000006,DT,0.5833333333333334,?,Demonte Bolden,0.543859649122807,0.5927835051546392,,0.5118110236220473,0.5616438356164386,0
Hartwick,0.41304347826086957,0.19711538461538466,QB,0.5833333333333334,0.6060606060606061,Jason Boltus,0.5789473684210527,0.28350515463917525,,0.409448818897638,0.3493150684931505,0
Sam Houston State,?,0.15384615384615397,QB,0.5,0.5757575757575758,Rhett Bomar\BomaRh00,0.49122807017543857,0.28350515463917525,,0.31496062992126,0.06849315068493127,5th
Ohio State,0.2391304347826087,0.5961538461538463,OT,0.9166666666666666,0.8181818181818182,Alex Boone\BoonAl21,0.43859649122807015,0.8144329896907216,,0.6771653543307087,0.5000000000000003,0
Boston College,0.2608695652173913,0.7500000000000002,DT,0.5833333333333334,0.7878787878787878,Ron Brace\BracRo99,0.3684210526315789,0.8247422680412371,College Stats,0.9291338582677167,0.5273972602739729,2nd
Fresno State,0.2826086956521739,0.16346153846153838,QB,0.75,?,Tom Brandstater\BranTo00,0.49122807017543857,0.25773195876288657,College Stats,0.4488188976377953,0.2808219178082193,6th
Central Arkansas,0.5652173913043478,?,FB,0.5,0.48484848484848486,Marquez Branson\BranMa00,0.543859649122807,0.39690721649484534,,0.19685039370078733,?,0
Texas A&M,?,?,P,0.5833333333333334,?,Justin Brantly,?,0.4072164948453608,College Stats,0.4173228346456693,?,0
Ball State,0.3695652173913043,0.5240384615384615,OT,0.6666666666666666,0.5151515151515151,Robert Brewster\BrewRo20,0.3508771929824561,0.7989690721649485,,0.779527559055118,0.541095890410959,3rd
BYU,0.5869565217391305,0.5576923076923077,OG,0.6666666666666666,0.8484848484848485,Travis Bright,0.5263157894736842,0.7783505154639175,College Stats,0.7559055118110233,0.5205479452054793,0
South Carolina,0.5869565217391305,0.21153846153846173,ILB,0.5,0.6060606060606061,Jasper Brinkley\BrinJa99,0.631578947368421,0.422680412371134,College Stats,0.29133858267716534,0.24657534246575366,5th
Rutgers,0.6521739130434783,?,WR,0.5833333333333334,0.5151515151515151,Kenny Britt\BritKe00,0.8070175438596491,0.24742268041237114,College Stats,0.13385826771653533,0.3493150684931505,1st
Arizona,0.2826086956521739,0.6153846153846155,OT,0.8333333333333334,0.5454545454545454,Eben Britton\BritEb20,0.38596491228070173,0.7164948453608248,College Stats,0.6614173228346453,0.6506849315068495,2nd
Central Washington,0.45652173913043476,0.26923076923076944,TE,0.6666666666666666,?,Jared Bronson\BronJa00,0.6666666666666666,0.42783505154639173,,0.31496062992126,0.25342465753424664,0
Central Arkansas,0.3695652173913043,0.40384615384615374,QB,0.4166666666666667,?,Nathan Brown,0.49122807017543857,0.25257731958762886,,0.440944881889764,0.32876712328767155,0
Florida State,0.41304347826086957,0.4615384615384615,DE,0.4166666666666667,0.6060606060606061,Everette Brown\BrowEv99,0.631578947368421,0.44329896907216493,College Stats,0.2755905511811027,0.3904109589041098,2nd
Connecticut,0.8478260869565217,0.16346153846153838,RB,0.16666666666666666,?,Donald Brown\BrowDo00,0.8245614035087719,0.20618556701030927,College Stats,0.125984251968504,0.0958904109589039,1st
Connecticut,0.6304347826086957,0.24519230769230757,OLB,0.5,0.6060606060606061,Cody Brown\BrowCo96,0.7368421052631579,0.38144329896907214,College Stats,0.3622047244094487,0.3013698630136989,2nd
North Carolina State,0.6521739130434783,0.36538461538461525,RB,0.3333333333333333,0.5454545454545454,Andre Brown\BrowAn03,0.6491228070175439,0.27835051546391754,College Stats,0.05511811023622067,0.25342465753424664,4th
Iowa,?,?,C,0.6666666666666666,0.7272727272727273,Rob Bruggeman\BrugRo20,?,0.634020618556701,,0.590551181102362,?,0
Notre Dame,0.8478260869565217,0.004807692307692205,FS,0.5,0.3939393939393939,David Bruton\BrutDa99,0.9473684210526315,0.25257731958762886,College Stats,0.07874015748031535,0.21917808219178103,4th
Southern California,?,?,K,0.5,0.5757575757575758,David Buehler\BuehDa44,?,0.29381443298969073,College Stats,0.21259842519685068,?,5th
Central Florida,0.5869565217391305,0.0432692307692307,CB,0.08333333333333333,0.48484848484848486,Joe Burnett\BurnJo99,0.7017543859649122,0.1134020618556701,College Stats,0.220472440944882,0.1986301369863014,5th
Oregon State,0.4782608695652174,0.29807692307692313,OLB,0.5,0.5454545454545454,Victor Butler\ButlVi99,0.6140350877192983,0.4020618556701031,College Stats,0.33070866141732264,0.3013698630136989,4th
Penn State,0.5434782608695652,0.20192307692307687,WR,0.16666666666666666,0.18181818181818182,Deon Butler\ButlDe00,0.7017543859649122,0.061855670103092786,College Stats,0.007874015748031326,0.35616438356164415,3rd
Connecticut,0.9130434782608695,0.15865384615384617,CB,0.16666666666666666,?,Darius Butler\ButlDa99,0.9824561403508771,0.06701030927835051,College Stats,0.08661417322834668,0.15068493150684914,2nd
Oregon,?,?,CB,0.16666666666666666,?,Jairus Byrd\ByrdJa99,?,0.19072164948453607,College Stats,0.29921259842519665,?,2nd
LSU,0.41304347826086957,?,WR,0.3333333333333333,?,Demetrius Byrd,0.6842105263157895,0.14948453608247422,College Stats,0.03937007874015733,?,7th
Penn State,0.13043478260869565,0.7019230769230773,OT,0.75,0.6060606060606061,Gerald Cadogan,0.2982456140350877,0.7164948453608248,,0.5433070866141734,0.5753424657534246,0
Alabama,0.2608695652173913,0.6586538461538461,C,0.5833333333333334,0.5151515151515151,Antoine Caldwell\CaldAn20,0.5789473684210527,0.7164948453608248,College Stats,0.7401574803149606,0.7397260273972603,3rd
Kansas State,?,0.16346153846153838,DE,0.6666666666666666,?,Ian Campbell,0.543859649122807,0.4896907216494845,College Stats,0.5433070866141734,0.21917808219178103,0
Cincinnati,?,?,OG,0.6666666666666666,0.696969696969697,Trevor Canfield\CanfTr20,?,0.7061855670103093,,0.7716535433070867,?,7th
Louisville,0.17391304347826086,0.38942307692307715,QB,0.6666666666666666,?,Hunter Cantwell\CantHu00,0.3684210526315789,0.33505154639175255,College Stats,0.7244094488188974,0.43150684931506844,0
Norfolk State,?,?,CB,0.25,0.36363636363636365,Don Carey\CareDo00,?,0.1134020618556701,,0.1496062992125987,?,6th
Arizona State,0.30434782608695654,0.31730769230769235,QB,0.5,0.15151515151515152,Rudy Carpenter\CarpRu00,0.38596491228070173,0.24742268041237114,College Stats,0.464566929133858,0.3493150684931505,0
Rice,0.6086956521739131,0.19711538461538466,FB,0.5833333333333334,0.6666666666666666,James Casey\CaseJa00,0.5789473684210527,0.3917525773195876,College Stats,0.3070866141732287,0.35616438356164415,5th
Wisconsin,?,?,OLB,0.4166666666666667,0.5454545454545454,Jonathan Casillas\CasiJo99,?,0.29896907216494845,College Stats,0.15748031496063,?,0
Boise State,0.5,0.1490384615384618,WR,0.3333333333333333,?,Jeremy Childs,0.6491228070175439,0.15463917525773196,College Stats,0.13385826771653533,0.2054794520547944,0
Oregon,0.5217391304347826,?,SS,0.25,0.5757575757575758,Patrick Chung\ChunPa99,0.7192982456140351,0.21649484536082475,College Stats,0.1496062992125987,?,2nd
Clemson,0.6739130434782609,0.32692307692307676,FS,0.3333333333333333,0.3939393939393939,Chris Clemons\ClemCh97,0.8596491228070176,0.1958762886597938,College Stats,0.023622047244094675,0.2876712328767123,5th
Alabama,0.6086956521739131,0.36538461538461525,RB,0.3333333333333333,0.5454545454545454,Glen Coffee\CoffGl00,0.7543859649122807,0.20103092783505155,College Stats,0.15748031496063,0.3767123287671232,3rd
Missouri,?,?,TE,0.8333333333333334,?,Chase Coffman\CoffCh00,?,0.38144329896907214,College Stats,0.4173228346456693,?,3rd
BYU,0.5217391304347826,0.09134615384615404,WR,0.4166666666666667,0.3333333333333333,Austin Collie\CollAu00,0.7368421052631579,0.15463917525773196,College Stats,0.18110236220472467,0.1917808219178084,4th
Tennessee,?,?,P,0.5833333333333334,?,Britton Colquitt\ColqBr00,?,0.18041237113402062,College Stats,0.464566929133858,?,0
Mississippi,?,?,FB,0.25,0.45454545454545453,Jason Cook,?,0.38144329896907214,College Stats,0.3228346456692913,?,0
South Carolina,0.8260869565217391,?,TE,0.75,0.5151515151515151,Jared Cook\CookJa02,0.7894736842105263,0.3917525773195876,College Stats,0.1496062992125987,?,3rd
South Carolina,0.5652173913043478,?,SS,0.16666666666666666,0.36363636363636365,Emanuel Cook\CookEm99,0.6666666666666666,0.13917525773195877,,0.21259842519685068,?,0
Oklahoma,0.32608695652173914,0.4182692307692308,C,0.5,0.7575757575757576,Jon Cooper\CoopJo21,0.47368421052631576,0.6237113402061856,,0.622047244094488,0.43835616438356145,0
Texas,?,0.3317307692307694,WR,0.08333333333333333,?,Quan Cosby\CosbQu00,?,0.13402061855670103,College Stats,0.15748031496063,0.3493150684931505,0
Texas Tech,?,?,WR,0.4166666666666667,?,Michael Crabtree\CrabMi00,?,0.23195876288659795,College Stats,0.18897637795275601,?,1st
Wake Forest,0.6521739130434783,0.26923076923076944,OLB,0.5,0.5757575757575758,Aaron Curry\CurrAa99,0.8070175438596491,0.4329896907216495,College Stats,0.17322834645669266,0.3767123287671232,1st
Southern California,0.5652173913043478,0.12019230769230768,OLB,0.5833333333333334,0.7272727272727273,Brian Cushing\CushBr99,0.7368421052631579,0.37628865979381443,College Stats,0.26771653543307067,0.17808219178082177,1st
Missouri,0.4782608695652174,0.3317307692307694,QB,0.3333333333333333,?,Chase Daniel\DaniCh00,?,0.24742268041237114,College Stats,0.38582677165354334,0.23972602739726004,0
Illinois,0.4782608695652174,0.3798076923076923,DE,0.5,0.6363636363636364,Will Davis\DaviWi99,0.6491228070175439,0.4690721649484536,College Stats,0.42519685039370064,0.33561643835616456,6th
Illinois,0.6086956521739131,0.07692307692307698,CB,0.25,0.5757575757575758,Vontae Davis\DaviVo99,0.8245614035087719,0.17010309278350516,College Stats,0.07874015748031535,0.07534246575342488,1st
California,0.34782608695652173,?,DE,0.75,0.42424242424242425,Rulon Davis,0.5789473684210527,0.5721649484536082,College Stats,0.5511811023622046,?,0
Ball State,0.1956521739130435,?,QB,0.4166666666666667,?,Nate Davis\DaviNa00,0.3684210526315789,0.28865979381443296,College Stats,0.5118110236220473,?,5th
Clemson,0.43478260869565216,0.26923076923076944,RB,0.25,0.3333333333333333,James Davis\DaviJa03,0.543859649122807,0.24742268041237114,College Stats,0.11811023622047268,0.2808219178082193,6th
Pittsburgh,0.15217391304347827,0.7211538461538461,OG,0.5,0.45454545454545453,C.J. Davis\DaviC.20,0.17543859649122806,0.711340206185567,College Stats,0.9527559055118107,0.6643835616438355,0
Western Michigan,0.6521739130434783,0.03846153846153849,FS,0.25,0.18181818181818182,Louis Delmas\DelmLo99,0.8421052631578947,0.16494845360824742,College Stats,0.17322834645669266,0.14383561643835616,2nd
Rice,0.8913043478260869,0.24519230769230757,WR,0.16666666666666666,0.21212121212121213,Jarett Dillard\DillJa00,0.8947368421052632,0.10824742268041238,College Stats,0.15748031496063,0.3082191780821919,5th
East Carolina,0.32608695652173914,0.3317307692307694,TE,0.6666666666666666,0.3333333333333333,Davon Drew\DrewDa00,0.6140350877192983,0.44329896907216493,College Stats,0.37795275590551203,0.4109589041095888,5th
Stephen F. Austin,0.6521739130434783,?,WR,0.5,?,Dominique Edison\EdisDo00,0.7368421052631579,0.17525773195876287,,0.09448818897637801,0.15068493150684914,6th
Stanford,0.41304347826086957,0.31250000000000017,DE,0.8333333333333334,0.6060606060606061,Pannel Egboh\EgboPa00,0.6666666666666666,0.5463917525773195,College Stats,0.440944881889764,0.3013698630136989,0
Georgia,0.5652173913043478,0.19711538461538466,ILB,0.4166666666666667,?,Dannell Ellerbe\ElleDa99,0.7017543859649122,0.3402061855670103,College Stats,0.25984251968503935,0.1849315068493154,0
Southern California,?,?,OLB,0.4166666666666667,0.7878787878787878,Kevin Ellison\ElliKe98,?,0.29381443298969073,College Stats,0.35433070866141736,?,6th
Northern Illinois,0.6086956521739131,0.3221153846153846,OLB,0.5,0.5454545454545454,Larry English\EnglLa99,0.5087719298245614,0.4381443298969072,College Stats,0.346456692913386,0.2876712328767123,1st
Penn State,0.30434782608695654,0.35096153846153866,DE,0.4166666666666667,0.3333333333333333,Maurice Evans\EvanMa99,0.5087719298245614,0.5360824742268041,College Stats,0.37795275590551203,0.4178082191780824,0
Arizona State,?,?,OG,0.75,0.2727272727272727,Paul Fanaika\FanaPa20,?,0.8092783505154639,,0.9291338582677167,?,7th
LSU,?,?,DT,0.4166666666666667,0.6060606060606061,Marlon Favorite,?,0.7422680412371134,College Stats,0.622047244094488,?,0
BYU,?,?,OG,0.6666666666666666,0.7272727272727273,Ray Feinga\FeinRa20,?,0.8608247422680413,,0.8031496062992126,?,0
California,?,?,ILB,0.5,0.6666666666666666,Anthony Felder,0.6666666666666666,0.3247422680412371,College Stats,0.3070866141732287,?,0
Texas-El Paso,0.30434782608695654,0.6586538461538461,C,0.5833333333333334,0.8181818181818182,Robby Felix,0.3333333333333333,0.6804123711340206,,0.7086614173228347,0.5273972602739729,0
Syracuse,0.5217391304347826,0.34615384615384603,FB,0.3333333333333333,0.7272727272727273,Tony Fiammetta\FiamTo00,0.5964912280701754,0.3865979381443299,College Stats,0.220472440944882,0.36301369863013716,4th
Iowa,0.717391304347826,0.21634615384615394,CB,0.3333333333333333,0.42424242424242425,Bradley Fletcher\FletBr99,0.7719298245614035,0.13402061855670103,College Stats,0.11023622047244135,0.22602739726027402,3rd
Stanford,0.2608695652173913,0.5721153846153848,C,0.5,0.7272727272727273,Alex Fletcher,0.3157894736842105,0.654639175257732,,0.8582677165354327,0.4726027397260277,0
Oklahoma State,?,?,P,0.3333333333333333,?,Matt Fodge,?,0.11855670103092783,College Stats,0.496062992125984,?,0
Maryland,0.391304347826087,0.24038461538461536,OLB,0.4166666666666667,0.18181818181818182,Moise Fokou\FokoMo99,0.7543859649122807,0.3247422680412371,College Stats,0.2755905511811027,0.21917808219178103,7th
California,0.6521739130434783,0.34615384615384603,OLB,0.5,?,Zack Follett\FollZa99,0.6842105263157895,0.3402061855670103,College Stats,0.3070866141732287,?,7th
Tennessee,0.17391304347826086,0.6586538461538461,OT,0.75,0.42424242424242425,Ramon Foster\FostRa21,0.24561403508771928,0.8144329896907216,College Stats,1.0,0.6986301369863017,0
North Carolina,?,?,WR,0.3333333333333333,0.6363636363636364,Brooks Foster\FostBr00,?,0.211340206185567,College Stats,0.11023622047244135,?,5th
Tennessee,?,?,RB,0.4166666666666667,0.5151515151515151,Arian Foster\FostAr00,?,0.28865979381443296,College Stats,0.3070866141732287,?,0
San Jose State,0.6086956521739131,0.10576923076923064,CB,0.3333333333333333,0.5454545454545454,Coye Francies\FranCo99,0.7894736842105263,0.07731958762886598,College Stats,0.25984251968503935,0.1917808219178084,6th
Ohio State,0.6521739130434783,0.18750000000000028,OLB,0.4166666666666667,0.7272727272727273,Marcus Freeman,0.6140350877192983,0.3556701030927835,College Stats,0.16535433070866132,0.10958904109589052,5th
Kansas State,0.5,0.2500000000000002,QB,0.8333333333333334,?,Josh Freeman\FreeJo00,0.7192982456140351,0.4020618556701031,College Stats,0.47244094488189003,0.3219178082191779,1st
Illinois,0.391304347826087,0.36538461538461525,OT,0.6666666666666666,0.6363636363636364,Xavier Fulton\FultXa20,0.5789473684210527,0.6804123711340206,,0.559055118110236,0.4109589041095888,5th
Florida State,?,?,K,0.3333333333333333,?,Graham Gano\GanoGr44,?,0.12371134020618557,College Stats,?,?,0
Washington,0.13043478260869565,0.6778846153846154,OG,0.5,0.8484848484848485,Juan Garcia,0.2631578947368421,0.7061855670103093,,0.7716535433070867,0.6232876712328769,0
Georgia Tech,?,?,OT,0.9166666666666666,?,Andrew Gardner\GardAn20,?,0.6907216494845361,,0.5196850393700787,?,6th
Baylor,0.021739130434782608,1.0,OG,0.6666666666666666,0.36363636363636365,Dan Gay,0.14035087719298245,0.711340206185567,,0.9291338582677167,1.0,0
Washington State,?,?,WR,0.3333333333333333,?,Brandon Gibson\GibsBr00,?,0.20618556701030927,College Stats,0.22834645669291334,?,6th
San Jose State,0.5869565217391305,0.5336538461538463,DE,0.75,0.6666666666666666,Jarron Gilbert\GilbJa99,0.7192982456140351,0.6082474226804123,College Stats,0.401574803149606,0.4109589041095888,3rd
Nebraska,?,?,OLB,0.3333333333333333,0.5757575757575758,Cody Glenn\GlenCo99,?,0.38144329896907214,College Stats,0.29133858267716534,?,5th
Texas A&M,0.7608695652173914,0.14423076923076913,RB,0.3333333333333333,0.24242424242424243,Mike Goodson\GoodMi00,0.7017543859649122,0.1958762886597938,College Stats,0.10236220472440932,0.17808219178082177,4th
Louisville,0.43478260869565216,0.5240384615384615,DT,0.4166666666666667,0.7575757575757576,Adrian Grady\GradAd99,0.47368421052631576,0.6597938144329897,College Stats,0.6929133858267713,0.5205479452054793,0
Auburn,?,?,OG,0.5,0.48484848484848486,Tyronne Green\GreeTy20,?,0.7164948453608248,College Stats,0.8661417322834647,?,4th
Iowa,0.6521739130434783,0.24519230769230757,RB,0.16666666666666666,0.3939393939393939,Shonn Greene\GreeSh00,0.7543859649122807,0.29381443298969073,College Stats,0.19685039370078733,0.3013698630136989,3rd
Rutgers,0.5434782608695652,0.36538461538461525,SS,0.3333333333333333,0.45454545454545453,Courtney Greene\GreeCo99,0.6666666666666666,0.21649484536082475,College Stats,0.19685039370078733,0.13698630136986314,7th
Michigan,?,?,LS,0.4166666666666667,0.24242424242424243,Sean Griffin,?,0.3711340206185567,College Stats,0.6141732283464567,?,0
Maryland,0.4782608695652174,0.15865384615384617,TE,0.75,0.6060606060606061,Dan Gronkowski\GronDa00,0.7719298245614035,0.4381443298969072,College Stats,0.38582677165354334,0.2054794520547944,7th
Clemson,0.6739130434782609,0.2644230769230768,SS,0.5,0.3333333333333333,Michael Hamlin\HamlMi99,0.6842105263157895,0.2268041237113402,College Stats,0.21259842519685068,0.3150684931506849,5th
Clemson,0.34782608695652173,0.40384615384615374,QB,0.5833333333333334,0.3939393939393939,Cullen Harper,0.47368421052631576,0.28350515463917525,College Stats,0.440944881889764,0.36301369863013716,0
Texas Tech,0.32608695652173914,0.4134615384615386,QB,0.5,?,Graham Harrell\HarrGr00,0.3508771929824561,0.27319587628865977,College Stats,0.5118110236220473,0.4109589041095888,0
Michigan State,0.15217391304347827,0.7644230769230769,DT,0.6666666666666666,0.6666666666666666,Sunny Harris,0.49122807017543857,0.6597938144329897,,0.4566929133858267,0.6232876712328769,0
Oklahoma,0.41304347826086957,0.22115384615384612,OLB,0.5,0.2727272727272727,Nic Harris\HarrNi99,0.543859649122807,0.32989690721649484,College Stats,0.4173228346456693,0.2808219178082193,5th
Virginia Tech,0.5,0.0432692307692307,CB,0.25,?,Macho Harris\HarrVi99,0.7017543859649122,0.14432989690721648,College Stats,0.125984251968504,0.013698630136986314,5th
Southern California,?,?,CB,0.25,0.36363636363636365,Cary Harris\HarrCa99,?,0.08762886597938144,College Stats,0.283464566929134,?,6th
Ohio State,0.5434782608695652,0.028846153846154084,WR,0.5,?,Brian Hartline\HartBr00,0.7368421052631579,0.12886597938144329,College Stats,0.1496062992125987,0.10958904109589052,4th
Florida,?,?,WR,0.25,0.3939393939393939,Percy Harvin\HarvPe00,?,0.1134020618556701,College Stats,0.07086614173228332,?,1st
LSU,?,?,C,0.5,0.5757575757575758,Brett Helms,?,0.5979381443298969,College Stats,0.8582677165354327,?,0
Maryland,0.717391304347826,0.10096153846153844,WR,0.5,0.30303030303030304,Darrius Heyward-Bey\HeywDa00,0.8421052631578947,0.20618556701030927,College Stats,0.0,0.15068493150684914,1st
Colorado,0.2608695652173913,0.6249999999999999,DT,0.6666666666666666,0.6363636363636364,Sammie Hill,0.543859649122807,0.8195876288659794,,0.6456692913385826,0.6917808219178081,0
Wisconsin,?,?,RB,0.16666666666666666,?,P.J. Hill\HillPJ00,?,0.26804123711340205,College Stats,0.25984251968503935,?,0
North Carolina State,0.3695652173913043,0.34615384615384603,TE,0.75,0.45454545454545453,Anthony Hill\HillAn00,0.5087719298245614,0.4742268041237113,College Stats,0.42519685039370064,0.4109589041095888,4th
TCU,0.5652173913043478,0.29807692307692313,OLB,0.3333333333333333,0.48484848484848486,Stephen Hodge\HodgSt99,0.6491228070175439,0.32989690721649484,College Stats,0.22834645669291334,0.26027397260273966,6th
New Mexico State,0.21739130434782608,0.6442307692307692,QB,0.6666666666666666,?,Chase Holbrook,0.5263157894736842,0.3711340206185567,College Stats,0.6456692913385826,0.4726027397260277,0
Oklahoma,0.43478260869565216,0.3317307692307694,FS,0.3333333333333333,0.30303030303030304,Lendy Holmes\HolmLe99,0.5964912280701754,0.18556701030927836,College Stats,0.2755905511811027,0.24657534246575366,0
Missouri,0.4782608695652174,0.43750000000000006,DT,0.5833333333333334,0.8484848484848485,Ziggy Hood\HoodEv99,0.5263157894736842,0.6701030927835051,College Stats,0.4173228346456693,0.4041095890410958,1st
Michigan State,0.43478260869565216,0.24519230769230757,QB,0.5,?,Brian Hoyer\HoyeBr00,0.543859649122807,0.23195876288659795,College Stats,0.5669291338582673,0.3150684931506849,0
Cincinnati,?,?,P,0.4166666666666667,?,Kevin Huber\HubeKe20,?,0.25773195876288657,College Stats,0.4488188976377953,?,5th
Oregon State,0.6304347826086957,0.1490384615384618,CB,0.16666666666666666,0.06060606060606061,Brandon Hughes\HughBr99,0.8771929824561403,0.061855670103092786,College Stats,0.07874015748031535,0.1849315068493154,5th
Oklahoma,0.5434782608695652,?,WR,0.4166666666666667,?,Juaquin Iglesias\IgleJu00,0.6666666666666666,0.20618556701030927,College Stats,0.11023622047244135,0.3013698630136989,3rd
Hawaii,?,?,LS,0.5833333333333334,0.2727272727272727,Jake Ingram\IngrJa20,?,0.31958762886597936,College Stats,0.47244094488189003,?,6th
Florida,0.4782608695652174,0.2548076923076924,TE,0.6666666666666666,0.45454545454545453,Cornelius Ingram\IngrCo00,?,0.3865979381443299,,0.29921259842519665,0.3904109589041098,5th
Georgia,0.10869565217391304,0.4086538461538464,DT,0.5833333333333334,0.5454545454545454,Corvey Irvin\IrviCo99,0.3333333333333333,0.6752577319587629,College Stats,0.5196850393700787,0.5273972602739729,3rd
West Virginia,0.21739130434782608,0.6586538461538461,OG,0.5833333333333334,0.5454545454545454,Greg Isdaner,0.24561403508771928,0.7989690721649485,,0.7716535433070867,0.76027397260274,0
West Virginia,0.15217391304347827,0.36538461538461525,ILB,0.4166666666666667,0.36363636363636365,Mortty Ivy\IvyxMo99,0.45614035087719296,0.4020618556701031,College Stats,0.37795275590551203,0.541095890410959,0
LSU,0.2826086956521739,0.5048076923076922,DE,0.6666666666666666,?,Tyson Jackson\JackTy98,0.42105263157894735,0.6494845360824743,College Stats,0.503937007874016,0.5753424657534246,1st
Michigan,0.34782608695652173,0.4663461538461537,DE,0.5,0.45454545454545453,Tim Jamison\JamiTi99,0.5087719298245614,0.44329896907216493,College Stats,0.5118110236220473,0.43835616438356145,0
Iowa,0.17391304347826086,?,DT,0.5833333333333334,0.5757575757575758,Ricky Jean-Francois\JeanRi99,0.2631578947368421,0.6443298969072165,College Stats,0.7007874015748033,?,7th
Ohio State,0.4782608695652174,0.0,CB,0.3333333333333333,0.2727272727272727,Malcolm Jenkins\JenkMa99,0.8070175438596491,0.17525773195876287,College Stats,0.16535433070866132,0.08219178082191789,1st
Liberty,0.5217391304347826,0.1298076923076925,RB,0.4166666666666667,0.696969696969697,Rashad Jennings\JennRa00,0.7368421052631579,0.31443298969072164,,0.17322834645669266,0.16438356164383577,7th
Mississippi,?,?,DT,0.5,?,Peria Jerry\JerrPe99,?,0.6649484536082474,College Stats,0.535433070866142,?,1st
South Florida,0.5869565217391305,0.3750000000000001,WR,0.3333333333333333,0.36363636363636365,Taurus Johnson,0.7543859649122807,0.18556701030927836,College Stats,0.1496062992125987,0.1917808219178084,0
Alabama,0.6521739130434783,0.24038461538461536,FS,0.25,0.2727272727272727,Rashad Johnson\JohnRa98,0.7368421052631579,0.17010309278350516,College Stats,0.1496062992125987,0.1849315068493154,3rd
LSU,0.43478260869565216,?,FB,0.4166666666666667,0.30303030303030304,Quinn Johnson\JohnQu00,0.6491228070175439,0.3917525773195876,College Stats,0.33070866141732264,?,5th
Georgia Tech,0.717391304347826,0.39903846153846156,DE,0.9166666666666666,0.6666666666666666,Michael Johnson\JohnMi98,0.8771929824561403,0.4948453608247423,College Stats,0.2440944881889767,0.2808219178082193,3rd
Oklahoma,?,?,WR,0.25,?,Manuel Johnson\JohnMa04,?,0.0979381443298969,College Stats,0.15748031496063,?,7th
Oregon,0.5652173913043478,?,RB,0.08333333333333333,0.42424242424242425,Jeremiah Johnson\JohnJe01,0.6491228070175439,0.20103092783505155,College Stats,0.21259842519685068,?,0
Boise State,0.4782608695652174,0.16346153846153838,RB,0.25,0.6060606060606061,Ian Johnson\JohnIa00,0.6666666666666666,0.21649484536082475,College Stats,0.08661417322834668,0.15068493150684914,0
