School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Virginia,0.38636363636363635,0.5418502202643168,DE,0.6153846153846154,0.7105263157894737,Andrew Brown\BrowAn05,0.35185185185185186,0.7034883720930233,College Stats,0.46405228758169953,0.37500000000000033,5th
Nebraska,?,?,K,0.15384615384615385,?,Drew Brown,?,0.19186046511627908,College Stats,?,?,0
Oklahoma,0.0,0.700440528634361,OT,0.9230769230769231,0.2631578947368421,Orlando Brown\BrowOr00,0.0,0.9883720930232558,College Stats,1.0,1.0,3rd
Alabama,0.5454545454545454,0.2202643171806167,CB,0.3076923076923077,0.2631578947368421,Tony Brown,0.8148148148148148,0.13372093023255813,College Stats,0.019607843137254492,0.11805555555555582,0
Notre Dame,?,?,WR,0.6923076923076923,0.42105263157894735,Equanimeous St. brown\St.BEq00,?,0.22674418604651161,College Stats,0.10457516339869295,?,6th
Florida,0.7045454545454546,0.370044052863436,DT,0.6153846153846154,0.6842105263157895,Taven Bryan\BryaTa00,0.6851851851851852,0.6744186046511628,College Stats,0.43137254901960814,0.37500000000000033,1st
Vanderbilt,0.9090909090909091,0.23788546255506604,OLB,0.5384615384615384,0.3684210526315789,Oren Burks\BurkOr00,0.9074074074074074,0.3372093023255814,College Stats,0.1764705882352939,0.14583333333333362,3rd
USC,?,?,WR,0.3076923076923077,?,Deontay Burnett\BurnDe00,?,0.06395348837209303,College Stats,?,?,0
Penn St.,?,?,ILB,0.38461538461538464,0.39473684210526316,Jason Cabinda\CabiJa00,?,0.37209302325581395,College Stats,?,?,0
Clemson,0.6363636363636364,0.18942731277533023,WR,0.46153846153846156,0.18421052631578946,Deon Cain\CainDe00,0.6111111111111112,0.1569767441860465,College Stats,0.07189542483660097,0.2986111111111112,6th
Florida,0.6590909090909091,?,WR,0.23076923076923078,?,Antonio Callaway\CallAn00,0.7222222222222222,0.14534883720930233,College Stats,0.058823529411764636,?,4th
Penn St.,?,?,CB,0.38461538461538464,0.2631578947368421,Chris Campbell,?,0.11046511627906977,,?,?,0
Texas Tech,0.8636363636363636,0.12334801762114507,WR,0.5384615384615384,0.3684210526315789,Dylan Cantrell\CantDy00,0.8888888888888888,0.29651162790697677,College Stats,0.1764705882352939,0.06250000000000021,6th
Humboldt St.,0.3181818181818182,0.7753303964757703,OT,0.7692307692307693,0.5263157894736842,Alex Cappa,0.2777777777777778,0.7558139534883721,,0.699346405228758,0.625,0
Oregon,0.4772727272727273,0.4317180616740085,LS,0.38461538461538464,0.3684210526315789,Tanner Carew,0.5370370370370371,0.3953488372093023,College Stats,0.4444444444444444,0.23611111111111133,0
Auburn,?,?,K,0.6923076923076923,?,Daniel Carlson,?,0.22093023255813954,College Stats,?,?,0
Georgia,0.75,?,EDGE,0.7692307692307693,?,Lorenzo Carter\CartLo01,0.8888888888888888,0.436046511627907,College Stats,0.11764705882352927,?,3rd
San Jose St.,0.8409090909090909,0.2202643171806167,CB,0.3076923076923077,0.23684210526315788,Andre Chachere,0.7592592592592593,0.14534883720930233,College Stats,0.1111111111111111,0.09027777777777801,0
Temple,0.6818181818181818,?,S,0.3076923076923077,0.3157894736842105,Sean Chandler\ChanSe00,0.6851851851851852,0.0872093023255814,College Stats,0.21568627450980407,0.4722222222222224,0
LSU,0.9318181818181818,?,WR,0.5384615384615384,0.3157894736842105,D.J. Chark,0.8703703703703703,0.13953488372093023,College Stats,0.013071895424836328,?,0
Louisville,?,?,OT,0.6923076923076923,0.39473684210526316,Geron Christian\ChriGe01,?,0.7151162790697675,College Stats,0.6601307189542485,?,3rd
North Carolina St.,0.75,0.48017621145374434,DE,0.6153846153846154,0.5263157894736842,Bradley Chubb\ChubBr00,0.7222222222222222,0.5465116279069767,College Stats,0.21568627450980407,0.32638888888888906,1st
Georgia,0.8636363636363636,0.3568281938325989,RB,0.23076923076923078,0.6578947368421053,Nick Chubb\ChubNi00,0.8518518518518519,0.3023255813953488,College Stats,0.1307189542483656,0.21527777777777782,2nd
Wisconsin,?,?,ILB,0.46153846153846156,0.3684210526315789,Jack Cichy\CichJa00,?,0.36627906976744184,College Stats,?,?,6th
LSU,0.4318181818181818,0.7753303964757703,C,0.6153846153846154,0.5526315789473685,Will Clapp\ClapWi00,0.2777777777777778,0.7906976744186046,College Stats,0.699346405228758,0.6805555555555556,7th
Indiana,0.4772727272727273,0.185022026431718,WR,0.5384615384615384,0.18421052631578946,Simmie Cobbs\CobbSi00,0.5740740740740741,0.2616279069767442,College Stats,0.20915032679738532,0.2638888888888891,0
Michigan,0.18181818181818182,0.6563876651982374,C,0.6153846153846154,0.5,Mason Cole\ColeMa02,0.4074074074074074,0.7674418604651163,College Stats,0.5947712418300657,0.5833333333333336,3rd
Washington,0.6136363636363636,?,RB,0.23076923076923078,0.5,Lavon Coleman,0.7037037037037037,0.23255813953488372,College Stats,0.21568627450980407,?,0
Central Michigan,0.8409090909090909,0.3744493392070482,TE,0.5384615384615384,0.3684210526315789,Tyler Conklin,0.7037037037037037,0.45930232558139533,College Stats,0.31372549019607826,0.20138888888888923,0
Nevada,0.38636363636363635,0.700440528634361,OG,0.6153846153846154,0.39473684210526316,Austin Corbett\CorbAu00,0.4444444444444444,0.7616279069767442,College Stats,0.5424836601307192,0.38888888888888895,2nd
Texas Tech,0.6818181818181818,0.2863436123348015,WR,0.15384615384615385,0.2631578947368421,Keke Coutee\CoutKe00,0.5740740740740741,0.03488372093023256,College Stats,0.07189542483660097,0.14583333333333362,4th
Indiana,?,?,OLB,0.46153846153846156,0.5,Chris Covington,?,0.4069767441860465,College Stats,0.3006535947712419,?,0
West Virginia,0.6363636363636364,?,RB,0.23076923076923078,0.18421052631578946,Justin Crawford,0.7407407407407407,0.13953488372093023,College Stats,0.20915032679738532,?,0
Oregon,0.4772727272727273,0.7092511013215855,OT,0.6923076923076923,0.34210526315789475,Tyrell Crosby\CrosTy00,0.42592592592592593,0.7790697674418605,College Stats,0.5947712418300657,0.5763888888888886,5th
Arizona,0.8636363636363636,0.2687224669603521,S,0.38461538461538464,0.5526315789473685,Dane Cruikshank\CruiDa00,0.7222222222222222,0.18023255813953487,College Stats,0.058823529411764636,0.20833333333333354,5th
Tennessee,0.5909090909090909,?,P,0.38461538461538464,0.5,Trevor Daniel,0.6851851851851852,0.31976744186046513,College Stats,0.43137254901960814,?,0
Iowa,0.5,0.4449339207048456,C,0.5384615384615384,0.4473684210526316,James Daniels\DaniJa01,0.48148148148148145,0.7616279069767442,College Stats,?,0.31944444444444475,2nd
USC,0.3181818181818182,0.2995594713656386,QB,0.5384615384615384,?,Sam Darnold\DarnSa00,0.42592592592592593,0.26744186046511625,College Stats,0.34640522875816965,0.31944444444444475,1st
Texas-San Antonio,0.6363636363636364,0.4052863436123347,DE,0.7692307692307693,0.47368421052631576,Marcus Davenport\DaveMa00,0.7777777777777778,0.5174418604651163,College Stats,0.16993464052287574,0.32638888888888906,1st
Bowling Green,?,?,P,0.8461538461538461,?,Joseph Davidson,?,0.3313953488372093,College Stats,?,?,0
Auburn,0.6590909090909091,?,CB,0.38461538461538464,0.3157894736842105,Carlton Davis\DaviCa02,0.7777777777777778,0.16279069767441862,College Stats,0.13725490196078435,?,2nd
Florida,?,?,CB,0.15384615384615385,0.2894736842105263,Duke Dawson\DawsDu00,?,0.19186046511627908,College Stats,0.09150326797385604,?,2nd
Miami,0.5909090909090909,0.29515418502202634,CB,0.38461538461538464,0.23684210526315788,Dee Delaney,0.7037037037037037,0.11046511627906977,College Stats,0.09150326797385604,0.21527777777777782,0
North Dakota St.,0.45454545454545453,0.3568281938325989,OLB,0.5384615384615384,0.3684210526315789,Nick Deluca,0.5555555555555556,0.4418604651162791,,0.34640522875816965,0.20138888888888923,0
Maine,0.18181818181818182,0.6960352422907488,OG,0.6153846153846154,0.34210526315789475,Jamil Demby,0.2962962962962963,0.8372093023255814,,0.8235294117647061,0.7013888888888891,0
UCLA,0.5227272727272727,?,DE,0.6153846153846154,0.5789473684210527,Matt Dickerson,?,0.6802325581395349,College Stats,0.48366013071895403,?,0
Texas,?,?,P,0.46153846153846156,?,Michael Dickson,?,0.19186046511627908,College Stats,?,?,0
Washington,0.38636363636363635,0.3480176211453744,TE,0.6153846153846154,0.2894736842105263,Will Dissly,0.5370370370370371,0.5058139534883721,College Stats,0.3594771241830066,0.31944444444444475,0
Wisconsin,0.6136363636363636,?,EDGE,0.5384615384615384,0.4473684210526316,Garret Dooley\DoolGa00,0.7222222222222222,0.42441860465116277,College Stats,0.31372549019607826,0.23611111111111133,0
Fordham,0.6590909090909091,0.22466960352422893,RB,0.07692307692307693,0.39473684210526316,Chase Edmonds,0.7407407407407407,0.1744186046511628,,0.1503267973856207,0.09027777777777801,0
Virginia Tech,1.0,?,S,0.46153846153846156,?,Terrell Edmunds,0.9629629629629629,0.2616279069767442,College Stats,0.0980392156862742,?,0
Virginia Tech,?,?,LB,0.6923076923076923,0.39473684210526316,Tremaine Edmunds\EdmuTr01,0.6481481481481481,0.45348837209302323,College Stats,0.14379084967320252,?,1st
Wake Forest,?,?,DE,0.6153846153846154,?,Duke Ejiofor\EjioDu00,?,0.5174418604651163,College Stats,?,?,6th
Texas,0.75,?,S,0.46153846153846156,0.2894736842105263,Deshon Elliott\ElliDe02,0.7222222222222222,0.1744186046511628,College Stats,0.16993464052287574,?,6th
Western Michigan,0.5227272727272727,0.3568281938325989,RB,0.5384615384615384,0.2894736842105263,Donnie Ernsberger,0.5925925925925926,0.38372093023255816,,0.3006535947712419,0.27777777777777773,0
Boise St.,0.9090909090909091,0.26431718061673987,ILB,0.6153846153846154,0.42105263157894735,Leighton Vander esch\VandLe00,0.7777777777777778,0.47093023255813954,College Stats,0.21568627450980407,0.14583333333333362,1st
LSU,0.5,0.3568281938325989,QB,0.46153846153846156,?,Danny Etling,0.5925925925925926,0.27325581395348836,College Stats,0.28758169934640504,0.2986111111111112,0
Alabama,0.4772727272727273,0.29515418502202634,LB,0.5384615384615384,?,Rashaan Evans\EvanRa01,0.6296296296296297,0.3313953488372093,College Stats,?,0.29166666666666696,1st
Virginia Tech,?,?,CB,0.46153846153846156,0.3157894736842105,Brandon Facyson\FacyBr00,?,0.12790697674418605,College Stats,0.13725490196078435,?,0
Washington St.,0.3181818181818182,?,QB,0.6153846153846154,?,Luke Falk\FalkLu00,0.3888888888888889,0.23255813953488372,College Stats,?,?,6th
Indiana,?,?,CB,0.15384615384615385,?,Rashard Fant,?,0.0,College Stats,?,?,0
Connecticut,0.4772727272727273,0.5110132158590308,DT,0.6153846153846154,0.7631578947368421,Foley Fatukasi,0.5555555555555556,0.8313953488372093,,0.6339869281045752,0.40972222222222243,0
Memphis,0.4318181818181818,0.2995594713656386,QB,0.5384615384615384,?,Riley Ferguson\FergRi00,0.5185185185185185,0.21511627906976744,College Stats,0.43137254901960814,0.31944444444444475,0
Utah,0.5909090909090909,0.26431718061673987,EDGE,0.6153846153846154,0.7105263157894737,Kylie Fitts\FittKy00,0.6481481481481481,0.5116279069767442,College Stats,0.2418300653594773,0.17361111111111144,6th
Alabama,0.6136363636363636,?,DB,0.38461538461538464,0.2631578947368421,Minkah Fitzpatrick\FitzMi00,0.7222222222222222,0.1511627906976744,College Stats,0.09150326797385604,?,1st
Oklahoma,0.5,0.5154185022026431,RB,0.46153846153846156,0.34210526315789475,Dimitri Flowers\FlowDi00,0.5,0.42441860465116277,College Stats,0.3333333333333333,0.40972222222222243,0
South Florida,?,0.23348017621145342,QB,0.15384615384615385,?,Quinton Flowers,0.5555555555555556,0.22674418604651161,College Stats,0.20261437908496716,0.4375000000000003,0
Oklahoma St.,0.6818181818181818,?,S,0.5384615384615384,0.3684210526315789,Tre Flowers\FlowTr01,0.7407407407407407,0.14534883720930233,College Stats,0.08496732026143787,?,5th
Alabama,0.5227272727272727,0.27312775330396477,WR,0.46153846153846156,?,Robert Foster,0.6296296296296297,0.12209302325581395,College Stats,0.058823529411764636,0.18055555555555572,0
Western Michigan,0.4772727272727273,0.2863436123348015,RB,0.23076923076923078,0.3684210526315789,Jarvion Franklin\FranJa02,0.5,0.37209302325581395,College Stats,0.20261437908496716,0.2569444444444442,0
Stephen F. Austin,0.6136363636363636,0.4757709251101321,DE,0.6153846153846154,0.5789473684210527,John Franklin-Myers,0.5740740740740741,0.627906976744186,,0.2810457516339869,0.37500000000000033,0
Alabama,?,?,DT,0.6153846153846154,0.4473684210526316,Joshua Frazier,?,0.8488372093023255,College Stats,?,?,0
Oregon,0.6590909090909091,0.27312775330396477,RB,0.23076923076923078,0.34210526315789475,Royce Freeman\FreeRo00,0.6666666666666666,0.313953488372093,College Stats,0.14379084967320252,0.15277777777777793,3rd
Wisconsin,?,?,TE,0.6923076923076923,0.2631578947368421,Troy Fumagalli\FumaTr00,?,0.4186046511627907,College Stats,?,?,5th
Colorado St.,0.75,0.29515418502202634,WR,0.38461538461538464,0.15789473684210525,Michael Gallup\GallMi00,0.7407407407407407,0.1744186046511628,College Stats,0.12418300653594744,0.2986111111111112,3rd
Nebraska,0.20454545454545456,0.5859030837004404,OT,0.6923076923076923,0.42105263157894735,Nick Gates\GateNi00,0.2222222222222222,0.7674418604651163,College Stats,0.7450980392156864,0.5138888888888887,0
Tennessee,0.4772727272727273,0.3876651982378853,CB,0.38461538461538464,0.10526315789473684,Rashaan Gaulden\GaulRa00,0.6851851851851852,0.10465116279069768,College Stats,0.18954248366013082,0.2708333333333334,3rd
Penn St.,1.0,0.21145374449339183,TE,0.6923076923076923,0.47368421052631576,Mike Gesicki\GesiMi00,0.8703703703703703,0.4186046511627907,College Stats,0.14379084967320252,0.11111111111111091,2nd
South Dakota St.,?,?,TE,0.6923076923076923,0.5,Dallas Goedert,?,0.47093023255813954,,?,?,0
Appalachian St.,0.25,0.5814977973568278,OG,0.6923076923076923,0.7368421052631579,Colby Gossett,0.3888888888888889,0.7906976744186046,College Stats,0.5751633986928106,0.6180555555555557,0
East Carolina,0.6818181818181818,?,WR,0.38461538461538464,0.39473684210526316,Davon Grayson,0.7777777777777778,0.13953488372093023,College Stats,0.12418300653594744,?,0
USC,0.5909090909090909,0.42290748898678404,DE,0.6923076923076923,?,Rasheem Green\GreeRa01,0.6666666666666666,0.5813953488372093,College Stats,0.26797385620915054,0.31249999999999983,3rd
Central Florida,?,?,OLB,0.38461538461538464,0.42105263157894735,Shaquem Griffin\GrifSh01,0.6481481481481481,0.3023255813953488,College Stats,0.03921568627450957,?,5th
LSU,0.5454545454545454,?,RB,0.15384615384615385,0.2894736842105263,Derrius Guice\GuicDe00,?,0.28488372093023256,College Stats,0.1111111111111111,?,2nd
Penn St.,0.6590909090909091,0.10132158590308347,CB,0.07692307692307693,0.2894736842105263,Grant Haley,0.6851851851851852,0.0872093023255814,College Stats,0.0784313725490197,0.0,0
Penn St.,0.6818181818181818,0.24669603524229053,WR,0.38461538461538464,?,Daesean Hamilton\HamiDa01,0.6666666666666666,0.16279069767441862,College Stats,?,0.14583333333333362,4th
Alabama,?,?,ILB,0.3076923076923077,0.42105263157894735,Shaun dion Hamilton,?,0.3081395348837209,College Stats,?,?,0
Alabama,0.5454545454545454,0.7488986784140969,DE,0.6153846153846154,0.631578947368421,Dashawn Hand,0.5370370370370371,0.7093023255813954,,0.3333333333333333,0.4722222222222224,0
Illinois St.,0.5909090909090909,0.2995594713656386,CB,0.3076923076923077,0.47368421052631576,Davontae Harris,0.7592592592592593,0.14534883720930233,,0.07189542483660097,0.31944444444444475,0
Florida,?,?,S,0.3076923076923077,0.3157894736842105,Marcell Harris,?,0.19186046511627908,College Stats,?,?,0
West Georgia,?,?,OT,0.7692307692307693,?,Desmond Harrison,?,0.6802325581395349,,0.37908496732026165,?,0
Alabama,0.6590909090909091,?,S,0.5384615384615384,?,Ronnie Harrison\HarrRo02,0.7037037037037037,0.22674418604651161,College Stats,?,?,3rd
Mississippi,0.5681818181818182,0.37885462555066046,EDGE,0.5384615384615384,0.5,Marquis Haynes\HaynMa01,0.7592592592592593,0.3488372093023256,College Stats,0.22875816993464038,0.35416666666666685,4th
Clemson,0.20454545454545456,0.6872246696035239,OG,0.6153846153846154,0.3684210526315789,Taylor Hearn\HearTa00,0.25925925925925924,0.8430232558139535,College Stats,0.7385620915032682,0.5972222222222222,0
Louisville,?,?,EDGE,0.5384615384615384,0.47368421052631576,James Hearns,?,0.37209302325581395,College Stats,0.3725490196078429,?,0
Pittsburgh,0.5909090909090909,0.2687224669603521,WR,0.0,0.21052631578947367,Quadree Henderson\HendQu00,0.7037037037037037,0.09883720930232558,College Stats,0.11764705882352927,0.23611111111111133,0
Texas A&M,0.45454545454545453,0.462555066079295,DT,0.3076923076923077,0.42105263157894735,Zaycoven Henderson\HendZa00,0.42592592592592593,0.7151162790697675,College Stats,0.5490196078431374,0.44444444444444453,0
Texas-El Paso,0.20454545454545456,0.5770925110132156,OG,0.46153846153846156,0.868421052631579,Will Hernandez\HernWi00,0.4074074074074074,0.8837209302325582,College Stats,0.5424836601307192,0.527777777777778,2nd
Miami,?,?,TE,0.6153846153846154,0.4473684210526316,Chris Herndon,?,0.45348837209302323,,?,?,0
TCU,0.7727272727272727,?,RB,0.15384615384615385,0.23684210526315788,Kyle Hicks,0.7407407407407407,0.1686046511627907,College Stats,0.20261437908496716,?,0
North Carolina St.,0.3181818181818182,0.4405286343612334,DT,0.6153846153846154,0.8157894736842105,B.J. Hill\HillB.00,0.35185185185185186,0.7906976744186046,College Stats,0.43790849673202625,0.40972222222222243,3rd
Texas,0.5227272727272727,0.2422907488986783,CB,0.5384615384615384,0.2631578947368421,Holton Hill\HillHo00,0.7037037037037037,0.14534883720930233,College Stats,0.1111111111111111,0.14583333333333362,0
North Carolina St.,0.7272727272727273,0.3964757709251098,RB,0.0,?,Nyheim Hines\HineNy00,0.6851851851851852,0.13372093023255813,College Stats,0.03921568627450957,0.28472222222222204,4th
Auburn,?,?,EDGE,0.46153846153846156,?,Jeff Holland\HollJe01,0.6296296296296297,0.43023255813953487,College Stats,0.3071895424836601,?,0
Ohio St.,0.5681818181818182,?,DE,0.6923076923076923,0.5526315789473685,Jalyn Holmes\HolmJa01,?,0.627906976744186,College Stats,0.32679738562091515,?,4th
Ohio St.,0.7045454545454546,0.24669603524229053,DE,0.6923076923076923,?,Sam Hubbard\HubbSa00,0.6296296296296297,0.5523255813953488,College Stats,?,0.2638888888888891,3rd
Central Florida,0.7272727272727273,0.185022026431718,CB,0.23076923076923078,0.42105263157894735,Mike Hughes\HughMi00,0.8333333333333334,0.09302325581395349,College Stats,0.13725490196078435,0.13194444444444442,1st
South Carolina,0.5454545454545454,0.4008810572687225,TE,0.6153846153846154,?,Hayden Hurst\HursHa00,0.7037037037037037,0.436046511627907,College Stats,0.22875816993464038,0.2986111111111112,1st
Michigan,?,?,DT,0.46153846153846156,?,Maurice Hurst,?,0.6802325581395349,,?,?,0
Northwestern,0.7272727272727273,0.12334801762114507,S,0.3076923076923077,0.39473684210526316,Godwin Igwebuike\IgweGo00,0.8518518518518519,0.1744186046511628,College Stats,0.0784313725490197,0.1250000000000001,0
Utah,0.75,?,WR,0.46153846153846156,?,Darren Carrington II,0.7037037037037037,0.13953488372093023,,?,?,0
Western Kentucky,0.7045454545454546,0.3436123348017618,LB,0.38461538461538464,0.39473684210526316,Joel Iyiegbuniwe,0.6481481481481481,0.313953488372093,,0.18300653594771207,0.23611111111111133,0
Florida St.,0.6136363636363636,0.3832599118942731,TE,0.6923076923076923,0.3684210526315789,Ryan Izzo\IzzoRy00,0.5185185185185185,0.47093023255813954,College Stats,0.40522875816993487,0.3402777777777776,7th
Jacksonville St.,0.3181818181818182,0.5462555066079291,EDGE,0.5384615384615384,0.4473684210526316,Darius Jackson,0.5740740740740741,0.38953488372093026,,0.3594771241830066,?,0
LSU,?,?,CB,0.23076923076923078,0.07894736842105263,Donte Jackson\JackDo02,0.7777777777777778,0.0,College Stats,0.0,?,2nd
Maryland,0.7272727272727273,?,CB,0.23076923076923078,0.2631578947368421,J.C. Jackson,0.7037037037037037,0.10465116279069768,College Stats,0.09150326797385604,?,0
Iowa,0.8409090909090909,0.2555066079295154,CB,0.38461538461538464,0.3684210526315789,Josh Jackson\JackJo01,0.7592592592592593,0.09883720930232558,College Stats,0.15686274509803885,0.06250000000000021,2nd
Northwestern,0.8636363636363636,0.23348017621145342,RB,0.3076923076923077,0.23684210526315788,Justin Jackson\JackJu01,0.7407407407407407,0.13953488372093023,College Stats,0.1307189542483656,0.09027777777777801,7th
Louisville,?,?,QB,0.46153846153846156,?,Lamar Jackson\JackLa00,?,0.23837209302325582,College Stats,?,?,1st
Wisconsin,0.6818181818181818,0.37885462555066046,EDGE,0.5384615384615384,0.5789473684210527,Leon Jacobs,0.7407407407407407,0.4127906976744186,College Stats,0.10457516339869295,0.34722222222222254,0
Wisconsin,0.7272727272727273,?,S,0.3076923076923077,0.5526315789473685,Natrell Jamerson\JameNa00,0.7037037037037037,0.13372093023255813,College Stats,0.052287581699346476,?,5th
Florida St.,0.9318181818181818,?,S,0.5384615384615384,0.4473684210526316,Derwin James\JameDe00,0.9259259259259259,0.23255813953488372,College Stats,0.0980392156862742,?,1st
Middle Tennessee St.,0.7272727272727273,0.25991189427312766,WR,0.15384615384615385,0.05263157894736842,Richie James,0.7407407407407407,0.046511627906976744,,0.10457516339869295,0.15277777777777793,0
Texas,0.75,?,OLB,0.5384615384615384,0.6052631578947368,Malik Jefferson\JeffMa00,0.7962962962962963,0.3546511627906977,College Stats,0.1307189542483656,?,3rd
Iowa,0.6136363636363636,0.22907488986784116,ILB,0.38461538461538464,0.3684210526315789,Josey Jewell\JeweJo00,0.6481481481481481,0.3430232558139535,College Stats,0.32679738562091515,0.2291666666666664,4th
Southern,0.7045454545454546,?,CB,0.15384615384615385,0.2894736842105263,Danny Johnson,0.7592592592592593,0.05813953488372093,,0.0784313725490197,?,0
Auburn,0.9318181818181818,0.3480176211453744,RB,0.23076923076923078,0.18421052631578946,Kerryon Johnson\JohnKe06,0.8148148148148148,0.22093023255813954,College Stats,?,0.24305555555555564,2nd
