School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Texas-El Paso,0.46808510638297873,0.19718309859154928,CB,0.4,0.20930232558139536,Cornelius Brown\BrowCo00,0.6595744680851063,0.23902439024390243,College Stats,0.20945945945945926,0.17391304347826103,0
Oklahoma,0.6595744680851063,?,RB,0.3333333333333333,0.3488372093023256,Chris Brown,0.5957446808510638,0.2975609756097561,College Stats,0.1824324324324322,?,0
Southern California,0.46808510638297873,?,OT,0.8,0.4418604651162791,Charles Brown\BrowCh28,?,0.751219512195122,College Stats,0.6283783783783784,?,2nd
Central Michigan,0.5531914893617021,0.24882629107981233,WR,0.3333333333333333,0.2558139534883721,Antonio Brown\BrowAn04,0.3829787234042553,0.18048780487804877,College Stats,0.1891891891891888,0.13043478260869545,6th
Oklahoma State,?,?,WR,0.6,?,Dez Bryant\BryaDe01,?,0.37073170731707317,College Stats,0.16216216216216175,?,1st
Iowa,0.2978723404255319,0.5868544600938967,OT,0.8,0.5581395348837209,Bryan Bulaga\BulaBr20,0.23404255319148937,0.8048780487804879,,0.6216216216216218,0.5434782608695653,1st
Georgia Tech,?,?,FS,0.5333333333333333,0.32558139534883723,Morgan Burnett\BurnMo99,?,0.2926829268292683,College Stats,0.15540540540540515,?,3rd
Washington,?,?,ILB,0.5333333333333333,0.7674418604651163,Donald Butler\ButlDo99,?,0.4682926829268293,College Stats,0.22297297297297308,?,3rd
Clemson,0.8085106382978723,0.2957746478873239,CB,0.4666666666666667,0.3488372093023256,Crezdon Butler\ButlCr99,0.723404255319149,0.2048780487804878,College Stats,0.10135135135135102,0.166666666666667,5th
Southern California,?,?,C,0.6666666666666666,0.7209302325581395,Jeff Byers\ByerJe00,?,0.7414634146341463,College Stats,0.5135135135135135,?,0
Pittsburgh,0.3617021276595745,?,TE,0.7333333333333333,?,Nate Byham\ByhaNa00,0.46808510638297873,0.5804878048780487,College Stats,0.466216216216216,?,6th
Iowa,0.1276595744680851,0.7089201877934271,OT,0.8666666666666667,0.46511627906976744,Kyle Calloway,0.10638297872340426,0.848780487804878,College Stats,0.7972972972972974,0.6231884057971018,7th
Minnesota,0.574468085106383,0.38497652582159597,ILB,0.6,0.3488372093023256,Lee Campbell,0.44680851063829785,0.47804878048780486,College Stats,0.4054054054054053,0.2898550724637684,0
Maryland,0.48936170212765956,0.5305164319248826,OT,0.8666666666666667,0.7441860465116279,Bruce Campbell\CampBr20,0.2978723404255319,0.8048780487804879,College Stats,0.3175675675675675,0.5000000000000003,4th
Oregon State,0.3829787234042553,0.3802816901408449,QB,0.7333333333333333,?,Sean Canfield\CanfSe00,0.2765957446808511,0.36097560975609755,College Stats,0.439189189189189,0.2826086956521737,7th
West Virginia,0.425531914893617,0.5774647887323942,OT,0.8,0.3953488372093023,Selvish Capers\CapeSe20,0.40425531914893614,0.775609756097561,College Stats,0.5608108108108111,0.49275362318840565,7th
Arkansas State,?,?,DE,0.8,0.5581395348837209,Alex Carrington\CarrAl99,?,0.6634146341463415,College Stats,0.43243243243243235,?,3rd
Maryland,?,?,CB,0.4,?,Nolan Carroll\CarrNo00,?,0.2682926829268293,College Stats,0.0945945945945944,?,5th
California-Davis,?,?,WR,0.4,0.23255813953488372,Chris Carter,?,0.2048780487804878,,0.1418918918918919,?,0
Texas Tech,0.1702127659574468,0.6431924882629109,OG,0.8666666666666667,0.46511627906976744,Brandon Carter\CartBr20,0.3191489361702128,0.8780487804878049,College Stats,0.7162162162162162,0.6811594202898554,0
Virginia Tech,0.48936170212765956,0.4272300469483569,FS,0.6666666666666666,0.46511627906976744,Kam Chancellor\ChanKa99,0.6170212765957447,0.4,College Stats,0.22972972972972971,0.2971014492753625,5th
Clemson,0.574468085106383,0.18779342723004672,CB,0.26666666666666666,0.27906976744186046,Chris Chancellor,0.5957446808510638,0.13658536585365855,College Stats,0.1418918918918919,0.05072463768115963,0
Mississippi State,0.7872340425531915,0.21126760563380292,ILB,0.5333333333333333,0.5581395348837209,Jamar Chaney\ChanJa98,0.7872340425531915,0.45365853658536587,College Stats,0.17567567567567557,0.21014492753623193,7th
Toledo,0.6595744680851063,0.09389671361502357,SS,0.5333333333333333,0.3953488372093023,Barry Church\ChurBa99,0.723404255319149,0.35609756097560974,College Stats,0.2770270270270272,0.12318840579710141,0
Penn State,?,?,QB,0.6,0.4418604651162791,Daryll Clark,?,0.4195121951219512,College Stats,0.29729729729729704,?,0
Notre Dame,?,?,QB,0.6666666666666666,?,Jimmy Clausen\ClauJi00,?,0.35609756097560974,College Stats,0.3243243243243241,?,2nd
Oklahoma,0.8936170212765957,?,OLB,0.5333333333333333,0.5813953488372093,Keenan Clayton\ClayKe99,0.7872340425531915,0.3902439024390244,College Stats,0.20945945945945926,?,4th
Alabama,0.0,0.8169014084507039,DT,0.7333333333333333,?,Terrence Cody\CodyTe99,0.06382978723404255,1.0,College Stats,0.9662162162162163,0.7463768115942031,2nd
San Jose State,0.5957446808510638,0.3192488262910797,OLB,0.6666666666666666,0.46511627906976744,Justin Cole\ColeJu00,0.6382978723404256,0.45365853658536587,College Stats,0.3243243243243241,0.3043478260869565,0
Ohio State,?,?,SS,0.3333333333333333,0.3953488372093023,Kurt Coleman\ColeKu99,?,0.2097560975609756,College Stats,0.1824324324324322,?,7th
LSU,0.5319148936170213,0.37089201877934275,SS,0.5333333333333333,0.2558139534883721,Harry Coleman,0.5957446808510638,0.3024390243902439,College Stats,0.1891891891891888,0.3043478260869565,0
Auburn,?,?,OLB,0.5333333333333333,0.37209302325581395,Antonio Coleman\ColeAn01,0.5531914893617021,0.5170731707317073,College Stats,0.3243243243243241,?,0
Clemson,0.5531914893617021,0.4272300469483569,OLB,0.4666666666666667,0.5116279069767442,Kavell Conner\ConnKa99,0.48936170212765956,0.45365853658536587,College Stats,0.20945945945945926,0.43478260869565194,7th
Kentucky,0.6170212765957447,0.32863849765258224,FB,0.4,0.5116279069767442,John Conner\ConnJo00,0.5106382978723404,0.47317073170731705,College Stats,0.24324324324324292,0.23188405797101472,5th
New Mexico,0.19148936170212766,0.8403755868544601,C,0.8666666666666667,0.3953488372093023,Erik Cook\CookEr00,0.14893617021276595,0.824390243902439,,0.8581081081081081,0.7173913043478263,7th
Virginia,0.7446808510638298,0.20187793427230036,CB,0.6,0.11627906976744186,Chris Cook\CookCh99,0.9574468085106383,0.3073170731707317,College Stats,0.11486486486486486,0.166666666666667,2nd
Florida,0.5319148936170213,?,WR,0.6666666666666666,?,Riley Cooper\CoopRi00,0.574468085106383,0.35609756097560974,College Stats,0.16891891891891897,?,5th
Oklahoma State,0.5106382978723404,?,CB,0.4,0.23255813953488372,Perrish Cox\CoxxPe99,0.5531914893617021,0.22439024390243903,College Stats,0.20270270270270266,?,5th
Florida,?,?,DE,0.6666666666666666,?,Jermaine Cunningham\CunnJe99,?,0.5707317073170731,College Stats,0.4121621621621619,?,2nd
Georgia,0.5957446808510638,?,OLB,0.4,0.5348837209302325,Rennie Curran\CurrRe99,?,0.4195121951219512,College Stats,0.3175675675675675,?,3rd
Louisiana-Lafayette,?,?,DE,0.7333333333333333,0.6046511627906976,Hall Davis\DaviHa21,?,0.5951219512195122,College Stats,0.37837837837837823,?,5th
Arizona State,0.6170212765957447,0.2957746478873239,OLB,0.5333333333333333,0.5348837209302325,Dexter Davis\DaviDe99,0.46808510638297873,0.4634146341463415,College Stats,0.22972972972972971,0.21739130434782597,7th
Rutgers,0.5319148936170213,0.8075117370892018,OT,0.8,0.4418604651162791,Anthony Davis\DaviAn27,0.2553191489361702,0.848780487804878,College Stats,0.72972972972973,0.7028985507246376,1st
Alabama,?,?,DT,0.7333333333333333,?,Brandon Deaderick\DeadBr99,?,0.8048780487804879,College Stats,0.5405405405405406,?,7th
Minnesota,?,?,WR,0.6666666666666666,0.3023255813953488,Eric Decker\DeckEr00,?,0.33170731707317075,College Stats,0.17567567567567557,?,3rd
Wake Forest,0.5106382978723404,0.652582159624413,OG,0.7333333333333333,0.5813953488372093,Chris DeGeare\DeGeCh20,0.3404255319148936,0.8585365853658536,,0.5675675675675677,0.6521739130434786,5th
Pittsburgh,0.9787234042553191,0.23943661971830976,TE,0.5333333333333333,0.5116279069767442,Dorin Dickerson\DickDo00,0.8085106382978723,0.375609756097561,College Stats,0.08108108108108118,0.21739130434782597,7th
Oregon,0.574468085106383,0.4084507042253522,TE,0.7333333333333333,0.4883720930232558,Ed Dickson\DickEd00,0.5957446808510638,0.4878048780487805,College Stats,0.20945945945945926,0.4275362318840579,3rd
Nebraska,0.46808510638297873,0.3333333333333333,ILB,0.4666666666666667,?,Phillip Dillard\DillPh99,0.40425531914893614,0.4682926829268293,College Stats,0.25000000000000017,0.31159420289855055,4th
Mississippi State,0.5319148936170213,0.30046948356807496,RB,0.5333333333333333,0.3023255813953488,Anthony Dixon\DixoAn00,0.723404255319149,0.4097560975609756,College Stats,0.2635135135135134,0.35507246376811613,6th
Connecticut,0.8297872340425532,0.25352112676056343,RB,0.5333333333333333,?,Andre Dixon,0.6382978723404256,0.2731707317073171,College Stats,0.1891891891891888,0.13768115942029016,0
East Carolina,?,?,P,0.5333333333333333,?,Matt Dodge\DodgMa99,?,0.36585365853658536,College Stats,?,?,7th
Stanford,?,?,TE,0.8,0.3488372093023256,Jim Dray\DrayJi00,?,0.47317073170731705,College Stats,0.364864864864865,?,7th
Massachusetts,0.23404255319148937,0.8450704225352113,OT,0.7333333333333333,0.627906976744186,Vladimir Ducasse\DucaVl20,0.0851063829787234,0.8926829268292683,,0.6283783783783784,0.7028985507246376,2nd
Florida,0.46808510638297873,0.35680751173708913,DE,0.8666666666666667,0.4418604651162791,Carlos Dunlap\DunlCa99,0.5106382978723404,0.624390243902439,College Stats,0.27027027027027,0.4420289855072466,2nd
Georgia Tech,0.5319148936170213,0.52112676056338,RB,0.4,0.3023255813953488,Jonathan Dwyer\DwyeJo00,0.425531914893617,0.3902439024390244,College Stats,0.24324324324324292,0.4855072463768116,6th
Connecticut,0.574468085106383,0.2300469483568076,WR,0.6666666666666666,0.32558139534883723,Marcus Easley\EaslMa00,0.7659574468085106,0.2975609756097561,College Stats,0.07432432432432397,0.43478260869565194,4th
Iowa,0.5319148936170213,0.347417840375587,OLB,0.7333333333333333,0.32558139534883723,A.J. Edds\EddsA.99,0.6382978723404256,0.47317073170731705,College Stats,0.22972972972972971,0.2028985507246379,4th
Appalachian State,?,?,WR,0.4,?,Armanti Edwards\EdwaAr00,?,0.18536585365853658,,0.08783783783783779,?,3rd
Oklahoma,0.46808510638297873,?,TE,0.8,?,Brody Eldridge\EldrBr00,?,0.5463414634146342,College Stats,0.29729729729729704,?,5th
Miami (FL),?,?,TE,0.6666666666666666,0.3953488372093023,Dedrick Epps\EppsDe00,?,0.4926829268292683,College Stats,0.2837837837837838,?,7th
Clemson,0.5531914893617021,0.2582159624413145,WR,0.26666666666666666,0.3023255813953488,Jacoby Ford\FordJa01,0.5957446808510638,0.18048780487804877,College Stats,0.0,0.31884057971014523,4th
Miami (FL),?,?,OT,0.9333333333333333,0.4883720930232558,Jason Fox\FoxxJa20,?,0.751219512195122,College Stats,0.7905405405405408,?,4th
Oklahoma,0.5531914893617021,0.4084507042253522,CB,0.4,0.18604651162790697,Dominique Franks\FranDo99,0.6382978723404256,0.21951219512195122,College Stats,0.12162162162162146,0.23913043478260876,5th
Stillman,0.5531914893617021,0.2769953051643192,OLB,0.6,0.5348837209302325,Junior Galette\GaleJu00,0.5531914893617021,0.526829268292683,College Stats,0.33108108108108075,0.11594202898550736,0
South Carolina,0.6595744680851063,0.5821596244131456,DE,0.9333333333333333,0.5581395348837209,Clifton Geathers\GeatCl99,0.5319148936170213,0.7317073170731707,College Stats,0.47297297297297325,?,6th
Colorado,0.5319148936170213,0.3192488262910797,FB,0.6666666666666666,0.2558139534883721,Riar Geer,0.40425531914893614,0.5219512195121951,College Stats,0.48648648648648646,0.21014492753623193,0
Stanford,0.7446808510638298,0.2300469483568076,RB,0.4666666666666667,0.46511627906976744,Toby Gerhart\GerhTo00,0.6595744680851063,0.4,College Stats,0.14864864864864852,0.1811594202898551,2nd
Baylor,0.5957446808510638,0.2300469483568076,WR,0.6666666666666666,0.3023255813953488,David Gettis\GettDa00,0.7872340425531915,0.33170731707317075,College Stats,0.10135135135135102,0.2971014492753625,6th
Wake Forest,0.7021276595744681,0.14084507042253513,CB,0.4666666666666667,0.3023255813953488,Brandon Ghee\GheeBr99,0.851063829787234,0.2097560975609756,College Stats,0.06081081081081073,0.05072463768115963,3rd
Ohio State,0.48936170212765956,0.18309859154929564,OLB,0.6,0.6976744186046512,Thaddeus Gibson\GibsTh99,0.5957446808510638,0.4585365853658537,College Stats,0.33783783783783794,0.19565217391304318,4th
Cincinnati,0.7872340425531915,0.22065727699530505,WR,0.4666666666666667,?,Mardy Gilyard\GilyMa00,0.6170212765957447,0.18536585365853658,College Stats,0.22297297297297308,0.2898550724637684,4th
Arizona State,0.6170212765957447,0.22535211267605612,ILB,0.6,0.4418604651162791,Travis Goethel\GoetTr99,0.5106382978723404,0.44390243902439025,College Stats,0.3581081081081078,0.39130434782608703,6th
Miami (FL),0.7659574468085106,0.21126760563380292,TE,0.8666666666666667,?,Jimmy Graham\GrahJi00,0.7021276595744681,0.5414634146341464,College Stats,0.16891891891891897,0.3260869565217393,3rd
Wisconsin,0.5957446808510638,0.30046948356807496,TE,0.6666666666666666,0.4186046511627907,Garrett Graham\GrahGa00,0.5319148936170213,0.4585365853658537,College Stats,0.29054054054054046,0.25362318840579684,4th
Michigan,?,?,OLB,0.5333333333333333,0.6744186046511628,Brandon Graham\GrahBr99,?,0.5804878048780487,College Stats,0.29054054054054046,?,1st
Mississippi,0.6382978723404256,0.09859154929577464,CB,0.26666666666666666,?,Marshay Green\GreeMa01,0.7872340425531915,0.15121951219512195,College Stats,0.16216216216216175,0.07971014492753647,0
Missouri,0.2127659574468085,0.5492957746478874,OG,0.7333333333333333,0.5581395348837209,Kurtis Gregory,0.0851063829787234,0.7609756097560976,,0.6959459459459457,0.6739130434782608,0
Oklahoma,0.6170212765957447,0.2910798122065728,TE,0.8,0.4186046511627907,Jermaine Gresham\GresJe00,0.5531914893617021,0.5463414634146342,College Stats,0.25675675675675674,0.38405797101449296,1st
TCU,?,?,LS,0.6666666666666666,?,Clint Gresham\GresCl00,?,0.424390243902439,College Stats,0.5405405405405406,?,0
Southern California,?,?,DE,0.6666666666666666,0.6976744186046512,Everson Griffen\GrifEv99,?,0.6048780487804878,College Stats,0.25000000000000017,?,4th
Virginia Tech,0.6382978723404256,0.06103286384976521,SS,0.4,0.20930232558139536,Cody Grimm\GrimCo99,0.6382978723404256,0.2634146341463415,College Stats,0.1824324324324322,?,7th
Arizona,?,?,TE,0.8666666666666667,0.4883720930232558,Rob Gronkowski\GronRo00,?,0.5609756097560976,College Stats,0.27027027027027,?,2nd
Florida,0.6170212765957447,0.2300469483568076,CB,0.4,0.37209302325581395,Joe Haden\HadeJo99,0.8085106382978723,0.2146341463414634,College Stats,0.16216216216216175,0.24637681159420283,1st
BYU,0.48936170212765956,0.2910798122065728,QB,0.5333333333333333,?,Max Hall\HallMa00,0.3191489361702128,0.2926829268292683,College Stats,0.37837837837837823,0.25362318840579684,0
Missouri State,0.8297872340425532,?,FB,0.6666666666666666,0.6511627906976745,Clay Harbor\HarbCl00,0.7021276595744681,0.5024390243902439,,0.22972972972972971,0.2681159420289856,4th
Tennessee,0.8723404255319149,0.19718309859154928,RB,0.4666666666666667,0.4418604651162791,Montario Hardesty\HardMo00,0.7872340425531915,0.37073170731707317,College Stats,0.1418918918918919,0.10144927536231861,2nd
Mississippi,0.6170212765957447,0.3755868544600938,DE,0.7333333333333333,0.4418604651162791,Greg Hardy\HardGr99,0.6382978723404256,0.6439024390243903,College Stats,0.364864864864865,0.4710144927536235,6th
LSU,0.6170212765957447,0.21596244131455397,CB,0.4666666666666667,0.32558139534883723,Chris Hawkins\HawkCh00,0.6595744680851063,0.18536585365853658,College Stats,0.10135135135135102,0.3333333333333333,0
UNLV,0.23404255319148937,0.4929577464788732,C,0.6666666666666666,0.7674418604651163,Joe Hawley\HawlJo20,0.3829787234042553,0.7219512195121951,College Stats,0.6283783783783784,0.5289855072463772,4th
Florida,?,?,TE,0.6,?,Aaron Hernandez\HernAa00,?,0.4682926829268293,College Stats,0.24324324324324292,?,4th
Western Michigan,0.5106382978723404,0.30516431924882603,QB,0.7333333333333333,0.37209302325581395,Tim Hiller,0.6595744680851063,0.3902439024390244,College Stats,0.466216216216216,0.39130434782608703,0
Mississippi,0.5531914893617021,0.21126760563380292,WR,0.5333333333333333,0.20930232558139536,Shay Hodge,0.6382978723404256,0.2926829268292683,College Stats,0.22972972972972971,0.23188405797101472,0
LSU,0.9148936170212766,0.0422535211267605,WR,0.0,0.18604651162790697,Trindon Holliday\HollTr00,0.6170212765957447,0.08292682926829269,College Stats,0.040540540540540286,0.34782608695652206,6th
Illinois,?,?,TE,0.7333333333333333,0.5348837209302325,Michael Hoomanawanui\HoomMi00,?,0.5609756097560976,College Stats,0.33108108108108075,?,5th
Texas,0.5531914893617021,0.5446009389671362,DT,0.6666666666666666,0.6511627906976745,Lamarr Houston\HousLa99,0.574468085106383,0.7609756097560976,College Stats,0.37837837837837823,0.5144927536231885,2nd
TCU,0.5957446808510638,0.25352112676056343,OLB,0.6,0.5581395348837209,Jerry Hughes\HughJe99,0.6595744680851063,0.5170731707317073,College Stats,0.25000000000000017,0.1086956521739133,1st
Penn State,0.5106382978723404,0.1924882629107982,ILB,0.6666666666666666,0.5348837209302325,Josh Hull\HullJo99,0.5957446808510638,0.4292682926829268,College Stats,0.439189189189189,0.05072463768115963,7th
San Jose State,?,?,OLB,0.6,0.4186046511627907,Carl Ihenacho\IhenCa00,?,0.5170731707317073,College Stats,0.39189189189189205,?,0
Idaho,0.2978723404255319,0.6572769953051641,OG,0.8,0.5813953488372093,Mike Iupati\IupaMi20,0.10638297872340426,0.8878048780487805,College Stats,0.6486486486486488,0.6739130434782608,1st
Virginia,0.5957446808510638,?,FB,0.5333333333333333,?,Rashawn Jackson\JackRa23,0.6382978723404256,0.43902439024390244,College Stats,0.3175675675675675,?,0
Alabama,0.723404255319149,0.22065727699530505,CB,0.3333333333333333,0.2558139534883721,Kareem Jackson\JackKa99,0.6595744680851063,0.22926829268292684,College Stats,0.08108108108108118,0.10144927536231861,1st
Oklahoma,0.6382978723404256,0.1455399061032862,CB,0.5333333333333333,0.4186046511627907,Brian Jackson\JackBr01,0.7021276595744681,0.25853658536585367,College Stats,0.25000000000000017,0.15942028985507228,0
Miami (FL),0.6595744680851063,?,RB,0.4666666666666667,0.4418604651162791,Javarris James\JameJa00,0.5957446808510638,0.3073170731707317,College Stats,0.20270270270270266,?,0
Florida,?,?,RB,0.06666666666666667,0.27906976744186046,Brandon James\JameBr00,?,0.13170731707317074,College Stats,0.1283783783783781,?,0
Fresno State,1.0,0.1267605633802815,CB,0.4666666666666667,0.11627906976744186,A.J. Jefferson\JeffA.00,0.8297872340425532,0.2146341463414634,College Stats,0.0945945945945944,0.0,0
Mississippi,0.2978723404255319,0.6948356807511735,OT,0.8,?,John Jerry\JerrJo20,0.2978723404255319,0.8731707317073171,,0.587837837837838,0.5000000000000003,3rd
Southern California,0.6382978723404256,?,RB,0.4,0.2558139534883721,Stafon Johnson\JohnSt01,0.6595744680851063,0.3170731707317073,College Stats,0.22972972972972971,?,0
Alabama,0.19148936170212766,0.7981220657276996,OG,0.8,?,Mike Johnson\JohnMi23,0.0851063829787234,0.7951219512195122,College Stats,0.7364864864864866,0.7318840579710144,3rd
Kentucky,0.3617021276595745,?,ILB,0.5333333333333333,0.6744186046511628,Micah Johnson\JohnMi01,?,0.5317073170731708,College Stats,0.4797297297297299,?,0
North Carolina,0.0425531914893617,0.6760563380281688,OT,0.8666666666666667,0.4186046511627907,Kyle Jolly\JollKy00,0.0425531914893617,0.7902439024390244,,0.72972972972973,0.6304347826086958,0
Georgia,0.8085106382978723,0.46009389671361484,SS,0.5333333333333333,0.5116279069767442,Reshad Jones\JoneRe99,0.6595744680851063,0.3170731707317073,College Stats,0.15540540540540515,0.39130434782608703,5th
Youngstown State,0.8723404255319149,0.21126760563380292,WR,0.4666666666666667,0.4186046511627907,Donald Jones\JoneDo00,0.6808510638297872,0.3170731707317073,,0.12162162162162146,0.1449275362318842,0
LSU,0.6595744680851063,0.17840375586854457,SS,0.6,0.16279069767441862,Chad Jones,0.5957446808510638,0.35121951219512193,College Stats,0.20945945945945926,0.10144927536231861,3rd
Syracuse,?,?,DT,0.6666666666666666,?,Arthur Jones\JoneAr22,?,0.7414634146341463,College Stats,0.5135135135135135,?,5th
East Carolina,0.40425531914893614,0.7840375586854456,DT,0.7333333333333333,0.8604651162790697,Linval Joseph\JoseLi99,0.2765957446808511,0.8731707317073171,College Stats,0.5472972972972973,0.5144927536231885,2nd
San Jose State,?,?,WR,0.4,0.27906976744186046,Kevin Jurovich\JuroKe00,?,0.1902439024390244,College Stats,0.11486486486486486,?,0
Northwestern,0.48936170212765956,0.23943661971830976,QB,0.6666666666666666,?,Mike Kafka\KafkMi00,0.48936170212765956,0.37073170731707317,College Stats,0.439189189189189,0.2681159420289856,4th
Texas,0.6808510638297872,0.3802816901408449,OLB,0.6666666666666666,0.5348837209302325,Sergio Kindle\KindSe99,0.6595744680851063,0.4926829268292683,College Stats,0.25000000000000017,0.38405797101449296,2nd
