zscore_Shuttle,zscore_3Cone,School,zscore_Bench,Vertical,3Cone,zscore_Broad Jump,zscore_Wt,Pos,Ht,Bench,Player,Broad Jump,Wt,College,zscore_Ht,40yd,Shuttle,zscore_Vertical,zscore_40yd,Drafted
?,?,Miami,?,?,?,2.5525590832855185,-0.24399659566439008,K,0.29411764705882354,?,Mike Badgley,0.4782608695652174,0.15454545454545454,,0.8881749093768316,0.40449438202247223,?,?,1.380109877866175,0

?,?,Ohio St.,2.0911404075102475,0.6909090909090909,?,4.167358666597117,0.7788315396132,OLB,0.47058823529411764,0.425531914893617,Jerome Baker\BakeJe00,0.6956521739130435,0.36363636363636365,College Stats,2.0210798550029305,0.17415730337078678,?,3.458775212491273,0.024769530747937075,1
1.0451214220880016,0.546621738041063,Arizona State,1.0092412648816609,0.5818181818181818,0.22826086956521743,3.73674544438069,0.7565961453680348,RB,0.47058823529411764,0.2765957446808511,Kalen Ballage\BallKa00,0.6376811594202898,0.35909090909090907,College Stats,2.0210798550029305,0.1348314606741574,0.30857142857142844,2.7547580736768613,-0.20663004071127508,1
0.6285226138848917,?,Penn St.,3.173039550138834,0.8545454545454545,?,?,0.8677731165938599,RB,0.4117647058823529,0.574468085106383,Saquon Barkley\BarkSa00,?,0.38181818181818183,College Stats,1.6434448731275642,0.10112359550561831,0.24571428571428586,4.51480092071289,-0.40497253053345483,1
1.3859749924360045,1.7004506537224906,Ohio St.,?,0.45454545454545453,0.3985507246376812,2.2295991666231982,0.6676545683873747,QB,0.47058823529411764,?,J.T. Barrett\BarrJ.00,0.43478260869565216,0.3409090909090909,College Stats,2.0210798550029305,0.2696629213483148,0.36000000000000026,1.933404745060048,0.5867399185774499,0

0.7042678517400015,0.2274775698738598,Wake Forest,?,0.6545454545454545,0.18115942028985516,3.1984789166101577,0.022828135277589846,S,0.5294117647058824,?,Jessie Bates,0.5652173913043478,0.20909090909090908,College Stats,2.398714836878297,0.15730337078651696,0.25714285714285706,3.224102832886469,-0.07440171416315436,0

1.6510833249288919,1.4549551397477196,Ohio St.,?,0.5636363636363636,0.3623188405797103,3.1984789166101577,1.1790686360261697,TE,0.5882352941176471,?,Marcus Baugh\BaugMa01,0.5652173913043478,0.44545454545454544,College Stats,2.7763498187536633,0.33146067415730324,0.39999999999999997,2.637421883874459,0.9503678165847798,0

?,?,San Diego St.,?,?,?,?,1.1345978475358398,FB,0.5294117647058824,?,Nick Bawden,?,0.43636363636363634,College Stats,2.398714836878297,?,?,?,?,0

?,?,Georgia,1.0092412648816609,?,?,?,1.3569517899874899,EDGE,0.7058823529411765,0.2765957446808511,Davin Bellamy\BellDa00,?,0.4818181818181818,College Stats,3.5316197825043965,?,?,?,?,0

0.9693761842328916,1.1358109715805162,Virginia,1.163798285257173,0.4909090909090909,0.315217391304348,2.660212388839625,0.534242202916385,QB,0.5882352941176471,0.2978723404255319,Kurt Benkert\BenkKu00,0.4927536231884058,0.31363636363636366,College Stats,2.7763498187536633,0.41011235955056197,0.2971428571428572,2.168077124664852,1.4131669595032041,0

?,?,Miami,0.39101318337961133,?,?,?,-0.2217612014192251,WR,0.23529411764705882,0.19148936170212766,Braxton Berrios\BerrBr00,?,0.1590909090909091,College Stats,0.5105399275014653,?,?,?,?,1
?,1.405856036952764,Washington,1.936583387134735,0.4727272727272727,0.3550724637681159,3.1984789166101577,0.8010669338583648,ILB,0.5294117647058824,0.40425531914893614,Keishawn Bierria\BierKe00,0.5652173913043478,0.36818181818181817,College Stats,2.398714836878297,0.3202247191011237,?,2.05074093486245,0.8842536533107209,1
?,?,Virginia,?,0.509090909090909,?,3.73674544438069,0.4675360201808898,S,0.5294117647058824,?,Quin Blanding\BlanQu00,0.6376811594202898,0.3,College Stats,2.398714836878297,0.23033707865168543,?,2.2854133144672533,0.35534034711823753,0

?,?,Stanford,?,?,?,?,2.5131922907360695,OT,0.7058823529411765,?,David Bright\BrigDa00,?,0.7181818181818181,College Stats,3.5316197825043965,?,?,?,?,0

1.5374654681462274,2.0195948218896937,Virginia,3.4821535908898587,0.38181818181818183,0.4456521739130435,1.476026027744452,2.268602954039255,DE,0.6470588235294118,0.6170212765957447,Andrew Brown\BrowAn05,0.3333333333333333,0.6681818181818182,College Stats,3.1539848006290296,0.4550561797752811,0.3828571428571432,1.4640599858504404,1.677623612599446,1
?,?,Nebraska,?,?,?,?,0.31188826046473495,K,0.29411764705882354,?,Drew Brown,?,0.2681818181818182,College Stats,0.8881749093768316,?,?,?,?,0

4.9460011716262295,2.9033786721988744,Oklahoma,0.8546842445061482,0.07272727272727272,0.5760869565217394,-0.5693867777835735,3.3581372720523395,OT,0.8823529411764706,0.2553191489361702,Orlando Brown\BrowOr00,0.057971014492753624,0.8909090909090909,College Stats,4.664524728130494,0.9157303370786515,0.8971428571428572,-0.5306552407903924,4.388304306835918,1
0.13617856782666932,0.2274775698738598,Alabama,0.8546842445061482,0.509090909090909,0.18115942028985516,4.167358666597117,0.08953431801308487,CB,0.4117647058823529,0.2553191489361702,Tony Brown,0.6956521739130435,0.22272727272727272,College Stats,1.6434448731275642,0.07303370786516847,0.17142857142857162,2.2854133144672533,-0.5702579387186081,0

?,?,Notre Dame,1.7820263667592227,?,?,?,0.44530062593572495,WR,0.7058823529411765,0.3829787234042553,Equanimeous St. brown\St.BEq00,?,0.29545454545454547,College Stats,3.5316197825043965,0.14606741573033744,?,?,-0.14051587743721325,1
1.5374654681462274,1.062162317388084,Florida,3.3275965705143458,0.6363636363636364,0.3043478260869566,3.413785527718371,2.15742598281343,DT,0.6470588235294118,0.5957446808510638,Taven Bryan\BryaTa00,0.5942028985507246,0.6454545454545455,College Stats,3.1539848006290296,0.4269662921348318,0.3828571428571432,3.1067666430840672,1.5123382044142955,1
0.2876690435368919,0.32567577546376864,Vanderbilt,1.4729123260081978,0.8,0.19565217391304357,4.70562519436765,0.8677731165938599,OLB,0.5882352941176471,0.3404255319148936,Oren Burks\BurkOr00,0.7681159420289855,0.38181818181818183,College Stats,2.7763498187536633,0.20786516853932588,0.1942857142857145,4.162792351305685,0.22311202057011684,1
?,?,USC,?,?,?,?,-0.17729041292889508,WR,0.4117647058823529,?,Deontay Burnett\BurnDe00,?,0.16818181818181818,College Stats,1.6434448731275642,?,?,?,?,0

?,?,Penn St.,1.6274693463837104,?,?,?,1.00118548206485,ILB,0.47058823529411764,0.3617021276595745,Jason Cabinda\CabiJa00,?,0.4090909090909091,College Stats,2.0210798550029305,?,?,?,?,0

1.1208666599431143,0.05563071009151876,Clemson,0.39101318337961133,0.5818181818181818,0.15579710144927533,2.9831723055019452,0.1784758949937449,WR,0.5294117647058824,0.19148936170212766,Deon Cain\CainDe00,0.5362318840579711,0.2409090909090909,College Stats,2.398714836878297,0.11797752808988761,0.3200000000000001,2.7547580736768613,-0.3058012856223664,1
?,?,Florida,?,0.6,?,3.6290921388265844,0.13400510650341488,WR,0.35294117647058826,?,Antonio Callaway\CallAn00,0.6231884057971014,0.2318181818181818,College Stats,1.265809891252198,0.10674157303370807,?,2.8720942634792634,-0.3719154488964254,1
?,?,Penn St.,0.8546842445061482,?,?,?,0.0005927410324249767,CB,0.47058823529411764,0.2553191489361702,Chris Campbell,?,0.20454545454545456,,2.0210798550029305,?,?,?,?,0

-0.1668023835937758,-0.3126125608706401,Texas Tech,1.4729123260081978,0.7636363636363637,0.10144927536231865,4.597971888813544,0.7121253568777047,WR,0.5882352941176471,0.3404255319148936,Dylan Cantrell\CantDy00,0.7536231884057971,0.35,College Stats,2.7763498187536633,0.20786516853932588,0.12571428571428586,3.928119971700881,0.22311202057011684,1
2.9008797495382272,3.3207210459559837,Humboldt St.,2.400254448261272,0.32727272727272727,0.6376811594202897,1.0454128055280256,2.46872150224574,OT,0.7647058823529411,0.46808510638297873,Alex Cappa,0.2753623188405797,0.7090909090909091,,3.9092547643797615,0.6573033707865167,0.5885714285714286,1.1120514164432345,2.86767855153253,0

0.7800130895951143,1.405856036952764,Oregon,1.4729123260081978,0.45454545454545453,0.3550724637681159,2.5525590832855185,1.0901270590455097,LS,0.47058823529411764,0.3404255319148936,Tanner Carew,0.4782608695652174,0.42727272727272725,College Stats,2.0210798550029305,0.4382022471910113,0.26857142857142874,1.933404745060048,1.5784523676883544,0

?,?,Auburn,?,?,?,?,0.4230652316905598,K,0.7058823529411765,?,Daniel Carlson,?,0.2909090909090909,College Stats,3.5316197825043965,?,?,?,?,0

?,?,Georgia,?,0.6727272727272727,?,4.597971888813544,1.245774818761665,EDGE,0.7647058823529411,?,Lorenzo Carter\CartLo01,0.7536231884057971,0.4590909090909091,College Stats,3.9092547643797615,0.15730337078651696,?,3.341439022688871,-0.07440171416315436,1
-0.015311907883553254,0.2274775698738598,San Jose St.,0.7001272241306361,0.7454545454545455,0.18115942028985516,3.8443987499347974,0.13400510650341488,CB,0.4117647058823529,0.23404255319148937,Andre Chachere,0.6521739130434783,0.2318181818181818,College Stats,1.6434448731275642,0.1516853932584272,0.14857142857142874,3.810783781898479,-0.1074587958001838,0

2.067682133132005,?,Temple,1.163798285257173,0.6181818181818182,?,3.413785527718371,-0.08834883594823505,S,0.4117647058823529,0.2978723404255319,Sean Chandler\ChanSe00,0.5942028985507246,0.18636363636363637,College Stats,1.6434448731275642,0.24157303370786548,0.462857142857143,2.989430453281665,0.42145451039229953,0

?,?,LSU,1.163798285257173,0.8181818181818182,?,4.490318583259437,0.11176971225824987,WR,0.5882352941176471,0.2978723404255319,D.J. Chark,0.7391304347826086,0.22727272727272727,College Stats,2.7763498187536633,0.0674157303370787,?,4.280128541108087,-0.6033150203556376,0

?,?,Louisville,1.6274693463837104,?,?,?,2.3130737425295846,OT,0.7058823529411765,0.3617021276595745,Geron Christian\ChriGe01,?,0.6772727272727272,College Stats,3.5316197825043965,0.6235955056179776,?,?,2.6693360617103505,1
1.2723571356533367,1.6759011023250139,North Carolina St.,2.400254448261272,0.6727272727272727,0.39492753623188415,3.6290921388265844,1.6682473094197998,DE,0.6470588235294118,0.46808510638297873,Bradley Chubb\ChubBr00,0.6231884057971014,0.5454545454545454,College Stats,3.1539848006290296,0.24157303370786548,0.34285714285714297,3.341439022688871,0.42145451039229953,1
0.6663952328124465,0.9885136631956518,Georgia,3.173039550138834,0.7636363636363637,0.2934782608695652,4.382665277705331,0.7343607511228699,RB,0.35294117647058826,0.574468085106383,Nick Chubb\ChubNi00,0.7246376811594203,0.35454545454545455,College Stats,1.265809891252198,0.1685393258426965,0.25142857142857145,3.928119971700881,-0.008287550889095307,1
?,?,Wisconsin,1.4729123260081978,?,?,?,0.9789500878196848,ILB,0.5294117647058824,0.3404255319148936,Jack Cichy\CichJa00,?,0.40454545454545454,College Stats,2.398714836878297,?,?,?,?,1
3.2038607009586717,3.3207210459559837,LSU,2.5548114686367844,0.41818181818181815,0.6376811594202897,1.0454128055280256,2.60213386771673,C,0.6470588235294118,0.48936170212765956,Will Clapp\ClapWi00,0.2753623188405797,0.7363636363636363,College Stats,3.1539848006290296,0.6573033707865167,0.6342857142857143,1.698732365455244,2.86767855153253,1
0.9315035653053371,0.03108115869404203,Indiana,0.39101318337961133,0.45454545454545453,0.1521739130434783,2.767865694393732,0.578712991406715,WR,0.5882352941176471,0.19148936170212766,Simmie Cobbs\CobbSi00,0.5072463768115942,0.32272727272727275,College Stats,2.7763498187536633,0.23595505617977522,0.29142857142857165,1.933404745060048,0.38839742875526717,0

2.6736440359728944,2.6578831582241005,Michigan,2.2456974278857595,0.21818181818181817,0.5398550724637681,1.798985944406772,2.5131922907360695,C,0.6470588235294118,0.44680851063829785,Mason Cole\ColeMa02,0.37681159420289856,0.7181818181818181,College Stats,3.1539848006290296,0.5674157303370789,0.5542857142857145,0.408034277628823,2.3387652453400496,1
?,?,Washington,2.2456974278857595,0.5636363636363636,?,3.521438833272478,0.4675360201808898,RB,0.35294117647058826,0.44680851063829785,Lavon Coleman,0.6086956521739131,0.3,College Stats,1.265809891252198,0.24157303370786548,?,2.637421883874459,0.42145451039229953,0

0.5906499949573369,1.0867118687855606,Central Michigan,1.4729123260081978,0.7454545454545455,0.3079710144927536,3.521438833272478,1.3347163957423251,TE,0.5882352941176471,0.3404255319148936,Tyler Conklin,0.6086956521739131,0.4772727272727273,College Stats,2.7763498187536633,0.3258426966292135,0.24000000000000027,3.810783781898479,0.9173107349477505,0

1.6132107060013368,2.9033786721988744,Nevada,1.6274693463837104,0.38181818181818183,0.5760869565217394,2.0142925555149853,2.490956896490905,OG,0.6470588235294118,0.3617021276595745,Austin Corbett\CorbAu00,0.4057971014492754,0.7136363636363636,College Stats,3.1539848006290296,0.5224719101123598,0.39428571428571435,1.4640599858504404,2.0743085922438085,1
0.2876690435368919,0.5957208408360164,Texas Tech,0.8546842445061482,0.6181818181818182,0.2355072463768115,2.767865694393732,-0.2884673841547201,WR,0.29411764705882354,0.2553191489361702,Keke Coutee\CoutKe00,0.5072463768115942,0.14545454545454545,College Stats,0.8881749093768316,0.11797752808988761,0.1942857142857145,2.989430453281665,-0.3058012856223664,1
?,?,Indiana,2.2456974278857595,?,?,?,1.1345978475358398,OLB,0.5294117647058824,0.44680851063829785,Chris Covington,?,0.43636363636363634,College Stats,2.398714836878297,0.3146067415730339,?,?,0.8511965716736913,0

?,?,West Virginia,0.39101318337961133,0.5818181818181818,?,3.73674544438069,0.11176971225824987,RB,0.35294117647058826,0.19148936170212766,Justin Crawford,0.6376811594202898,0.22727272727272727,College Stats,1.265809891252198,0.23595505617977522,?,2.7547580736768613,0.38839742875526717,0

2.635771417045337,2.9524777749938274,Oregon,1.3183553056326855,0.45454545454545453,0.5833333333333334,1.9066392499608786,2.5576630792264,OT,0.7058823529411765,0.3191489361702128,Tyrell Crosby\CrosTy00,0.391304347826087,0.7272727272727273,College Stats,3.5316197825043965,0.5674157303370789,0.5485714285714285,1.933404745060048,2.3387652453400496,1
0.6285226138848917,0.4975226352461074,Arizona,2.5548114686367844,0.7636363636363637,0.22101449275362306,3.6290921388265844,0.2674174719744049,S,0.47058823529411764,0.48936170212765956,Dane Cruikshank\CruiDa00,0.6231884057971014,0.2590909090909091,College Stats,2.0210798550029305,0.10674157303370807,0.24571428571428586,3.928119971700881,-0.3719154488964254,1
?,?,Tennessee,2.2456974278857595,0.5454545454545454,?,3.413785527718371,0.8010669338583648,P,0.47058823529411764,0.44680851063829785,Trevor Daniel,0.5942028985507246,0.36818181818181817,College Stats,2.0210798550029305,0.4269662921348318,?,2.5200856940720575,1.5123382044142955,0

1.2344845167257823,1.4795046911451961,Iowa,1.936583387134735,0.4727272727272727,0.3659420289855073,2.2295991666231982,2.490956896490905,C,0.5882352941176471,0.40425531914893614,James Daniels\DaniJa01,0.43478260869565216,0.7136363636363636,College Stats,2.7763498187536633,?,0.3371428571428574,2.05074093486245,?,1
1.2344845167257823,0.6693694950284484,USC,?,0.32727272727272727,0.24637681159420288,1.9066392499608786,0.6009483856518798,QB,0.5882352941176471,?,Sam Darnold\DarnSa00,0.391304347826087,0.32727272727272727,College Stats,2.7763498187536633,0.3539325842696628,0.3371428571428574,1.1120514164432345,1.0825961431329005,1
1.2723571356533367,1.2585587285679016,Texas-San Antonio,2.0911404075102475,0.5818181818181818,0.3333333333333334,3.9520520554889043,1.5570703381939748,DE,0.7647058823529411,0.425531914893617,Marcus Davenport\DaveMa00,0.6666666666666666,0.5227272727272727,College Stats,3.9092547643797615,0.20224719101123612,0.34285714285714297,2.7547580736768613,0.1900549389330874,1
?,?,Bowling Green,?,?,?,?,0.8455377223486947,P,0.8235294117647058,?,Joseph Davidson,?,0.37727272727272726,College Stats,4.286889746255127,?,?,?,?,0

?,?,Auburn,1.163798285257173,0.6,?,3.9520520554889043,0.20071128923890988,CB,0.47058823529411764,0.2978723404255319,Carlton Davis\DaviCa02,0.6666666666666666,0.24545454545454545,College Stats,2.0210798550029305,0.17415730337078678,?,2.8720942634792634,0.024769530747937075,1
?,?,Florida,1.0092412648816609,?,?,?,0.31188826046473495,CB,0.29411764705882354,0.2765957446808511,Duke Dawson\DawsDu00,?,0.2681818181818182,College Stats,0.8881749093768316,0.1348314606741574,?,?,-0.20663004071127508,1
0.6663952328124465,0.644819943630972,Miami,0.7001272241306361,0.5454545454545454,0.24275362318840588,3.521438833272478,0.0005927410324249767,CB,0.47058823529411764,0.23404255319148937,Dee Delaney,0.6086956521739131,0.20454545454545456,College Stats,2.0210798550029305,0.1348314606741574,0.25142857142857145,2.5200856940720575,-0.20663004071127508,0

0.5906499949573369,0.9885136631956518,North Dakota St.,1.4729123260081978,0.43636363636363634,0.2934782608695652,2.660212388839625,1.2680102130068298,OLB,0.5882352941176471,0.3404255319148936,Nick Deluca,0.4927536231884058,0.4636363636363636,,2.7763498187536633,0.3539325842696628,0.24000000000000027,1.8160685552576459,1.0825961431329005,0

3.31747855774134,2.878829120801397,Maine,1.3183553056326855,0.21818181818181817,0.5724637681159422,1.1530661110821323,2.7800170216780495,OG,0.6470588235294118,0.3191489361702128,Jamil Demby,0.2898550724637681,0.7727272727272727,,3.1539848006290296,0.7640449438202248,0.6514285714285717,0.408034277628823,3.4957631026361047,0

?,?,UCLA,2.7093684890122964,0.4909090909090909,?,?,2.179661377058595,DE,0.6470588235294118,0.5106382978723404,Matt Dickerson,?,0.65,College Stats,3.1539848006290296,0.47191011235955044,?,2.168077124664852,1.7767948575105343,0

?,?,Texas,?,?,?,?,0.31188826046473495,P,0.5294117647058824,?,Michael Dickson,?,0.2681818181818182,College Stats,2.398714836878297,?,?,?,?,0

1.2344845167257823,0.9394145604006984,Washington,1.0092412648816609,0.38181818181818183,0.2862318840579711,2.5525590832855185,1.512599549703645,TE,0.6470588235294118,0.2765957446808511,Will Dissly,0.4782608695652174,0.5136363636363637,College Stats,3.1539848006290296,0.36516853932584287,0.3371428571428574,1.4640599858504404,1.1487103064069626,0

0.7800130895951143,?,Wisconsin,1.936583387134735,0.5636363636363636,?,3.6290921388265844,1.201304030271335,EDGE,0.5882352941176471,0.40425531914893614,Garret Dooley\DoolGa00,0.6231884057971014,0.45,College Stats,2.7763498187536633,0.3258426966292135,0.26857142857142874,2.637421883874459,0.9173107349477505,0

-0.015311907883553254,0.25202712127133636,Fordham,1.6274693463837104,0.6,0.18478260869565216,3.73674544438069,0.24518207772923978,RB,0.23529411764705882,0.3617021276595745,Chase Edmonds,0.6376811594202898,0.2545454545454545,,0.5105399275014653,0.1853932584269663,0.14857142857142874,2.8720942634792634,0.09088369402199596,0

?,?,Virginia Tech,?,0.8727272727272727,?,5.028585111029971,0.578712991406715,S,0.5294117647058824,?,Terrell Edmunds,0.8115942028985508,0.32272727272727275,College Stats,2.398714836878297,0.14044943820224717,?,4.632137110515292,-0.17357295907424564,0

?,?,Virginia Tech,1.6274693463837104,?,?,3.1984789166101577,1.3124810014971595,LB,0.7058823529411765,0.3617021276595745,Tremaine Edmunds\EdmuTr01,0.5652173913043478,0.4727272727272727,College Stats,3.5316197825043965,0.17977528089887654,?,?,0.057826612384966516,1
?,?,Wake Forest,?,?,?,?,1.5570703381939748,DE,0.6470588235294118,?,Duke Ejiofor\EjioDu00,?,0.5227272727272727,College Stats,3.1539848006290296,?,?,?,?,1
?,?,Texas,1.0092412648816609,0.6727272727272727,?,3.6290921388265844,0.24518207772923978,S,0.5294117647058824,0.2765957446808511,Deshon Elliott\ElliDe02,0.6231884057971014,0.2545454545454545,College Stats,2.398714836878297,0.20224719101123612,?,3.341439022688871,0.1900549389330874,1
1.0072488031604465,0.9885136631956518,Western Michigan,1.0092412648816609,0.4909090909090909,0.2934782608695652,2.875518999947838,1.0456562705551797,RB,0.5882352941176471,0.2765957446808511,Donnie Ernsberger,0.5217391304347826,0.41818181818181815,,2.7763498187536633,0.3146067415730339,0.3028571428571428,2.168077124664852,0.8511965716736913,0

0.2876690435368919,0.4729730838486309,Boise St.,1.7820263667592227,0.8,0.21739130434782605,3.9520520554889043,1.3791871842326549,ILB,0.6470588235294118,0.3829787234042553,Leighton Vander esch\VandLe00,0.6666666666666666,0.4863636363636364,College Stats,3.1539848006290296,0.24157303370786548,0.1942857142857145,4.162792351305685,0.42145451039229953,1
1.1208666599431143,0.9885136631956518,LSU,?,0.4727272727272727,0.2934782608695652,2.875518999947838,0.623183779897045,QB,0.5294117647058824,?,Danny Etling,0.5217391304347826,0.33181818181818185,College Stats,2.398714836878297,0.3033707865168539,0.3200000000000001,2.05074093486245,0.7850824083996295,0

1.0829940410155594,0.644819943630972,Alabama,?,0.45454545454545453,0.24275362318840588,3.0908256110560512,0.8455377223486947,LB,0.5882352941176471,?,Rashaan Evans\EvanRa01,0.5507246376811594,0.37727272727272726,College Stats,2.7763498187536633,?,0.3142857142857145,1.933404745060048,?,1
?,?,Virginia Tech,1.163798285257173,?,?,?,0.06729892376791986,CB,0.5294117647058824,0.2978723404255319,Brandon Facyson\FacyBr00,?,0.21818181818181817,College Stats,2.398714836878297,0.17415730337078678,?,?,0.024769530747937075,0

?,?,Washington St.,?,0.32727272727272727,?,1.6913326388526653,0.4675360201808898,QB,0.6470588235294118,?,Luke Falk\FalkLu00,0.36231884057971014,0.3,College Stats,3.1539848006290296,?,?,1.1120514164432345,?,1
?,?,Indiana,?,?,?,?,-0.42187974962571007,CB,0.29411764705882354,?,Rashard Fant,?,0.11818181818181818,College Stats,0.8881749093768316,?,?,?,?,0

1.7268285627840048,1.847747962107355,Connecticut,3.7912676316408827,0.45454545454545453,0.42028985507246397,2.660212388839625,2.757781627432885,DT,0.6470588235294118,0.6595744680851063,Foley Fatukasi,0.4927536231884058,0.7681818181818182,,3.1539848006290296,0.601123595505618,0.41142857142857164,1.933404745060048,2.537107735162229,0

1.2344845167257823,0.6693694950284484,Memphis,?,0.41818181818181815,0.24637681159420288,2.4449057777314116,0.40082983744539497,QB,0.5882352941176471,?,Riley Ferguson\FergRi00,0.463768115942029,0.2863636363636364,College Stats,2.7763498187536633,0.4269662921348318,0.3371428571428574,1.698732365455244,1.5123382044142955,0

